expr_name,origin,tier,node_count,app_target,app_actual,cost,ended,ended_at_apps
train_b14_f00_01129,train,rapid,45,25600,154,645,quiesced,154
train_b14_f00_01129,train,rapid,45,51200,154,645,quiesced,154
train_b14_f00_01129,train,rapid,45,102400,154,645,quiesced,154
train_b14_f00_01129,train,rapid,45,204800,154,645,quiesced,154
train_b19_f06_01661,train,rapid,45,25,31,918,quiesced,150
train_b19_f06_01661,train,rapid,45,50,55,915,quiesced,150
train_b19_f06_01661,train,rapid,45,100,107,911,quiesced,150
train_b19_f06_01661,train,rapid,45,200,150,911,quiesced,150
train_b19_f06_01661,train,rapid,45,400,150,911,quiesced,150
train_b19_f06_01661,train,rapid,45,800,150,911,quiesced,150
train_b19_f06_01661,train,rapid,45,1600,150,911,quiesced,150
train_b19_f06_01661,train,rapid,45,3200,150,911,quiesced,150
train_b19_f06_01661,train,rapid,45,6400,150,911,quiesced,150
train_b19_f06_01661,train,rapid,45,12800,150,911,quiesced,150
train_b19_f06_01661,train,rapid,45,25600,150,911,quiesced,150
train_b19_f06_01661,train,rapid,45,51200,150,911,quiesced,150
train_b19_f06_01661,train,rapid,45,102400,150,911,quiesced,150
train_b19_f06_01661,train,rapid,45,204800,150,911,quiesced,150
train_b14_f04_01189,train,rapid,46,25,28,711,quiesced,85
train_b14_f04_01189,train,rapid,46,50,50,707,quiesced,85
train_b14_f04_01189,train,rapid,46,100,85,707,quiesced,85
train_b14_f04_01189,train,rapid,46,200,85,707,quiesced,85
train_b14_f04_01189,train,rapid,46,400,85,707,quiesced,85
train_b14_f04_01189,train,rapid,46,800,85,707,quiesced,85
train_b14_f04_01189,train,rapid,46,1600,85,707,quiesced,85
train_b14_f04_01189,train,rapid,46,3200,85,707,quiesced,85
train_b14_f04_01189,train,rapid,46,6400,85,707,quiesced,85
train_b14_f04_01189,train,rapid,46,12800,85,707,quiesced,85
train_b14_f04_01189,train,rapid,46,25600,85,707,quiesced,85
train_b14_f04_01189,train,rapid,46,51200,85,707,quiesced,85
train_b14_f04_01189,train,rapid,46,102400,85,707,quiesced,85
train_b14_f04_01189,train,rapid,46,204800,85,707,quiesced,85
train_b21_f03_01842,train,rapid,46,25,28,913,quiesced,151
train_b21_f03_01842,train,rapid,46,50,50,910,quiesced,151
train_b21_f03_01842,train,rapid,46,100,102,906,quiesced,151
train_b21_f03_01842,train,rapid,46,200,151,906,quiesced,151
train_b21_f03_01842,train,rapid,46,400,151,906,quiesced,151
train_b21_f03_01842,train,rapid,46,800,151,906,quiesced,151
train_b21_f03_01842,train,rapid,46,1600,151,906,quiesced,151
train_b21_f03_01842,train,rapid,46,3200,151,906,quiesced,151
train_b21_f03_01842,train,rapid,46,6400,151,906,quiesced,151
train_b21_f03_01842,train,rapid,46,12800,151,906,quiesced,151
train_b21_f03_01842,train,rapid,46,25600,151,906,quiesced,151
train_b21_f03_01842,train,rapid,46,51200,151,906,quiesced,151
train_b21_f03_01842,train,rapid,46,102400,151,906,quiesced,151
train_b21_f03_01842,train,rapid,46,204800,151,906,quiesced,151
train_b11_f02_00936,train,rapid,47,25,25,868,quiesced,258
train_b11_f02_00936,train,rapid,47,50,58,864,quiesced,258
train_b11_f02_00936,train,rapid,47,100,101,864,quiesced,258
train_b11_f02_00936,train,rapid,47,200,201,860,quiesced,258
train_b11_f02_00936,train,rapid,47,400,258,860,quiesced,258
train_b11_f02_00936,train,rapid,47,800,258,860,quiesced,258
train_b11_f02_00936,train,rapid,47,1600,258,860,quiesced,258
train_b11_f02_00936,train,rapid,47,3200,258,860,quiesced,258
train_b11_f02_00936,train,rapid,47,6400,258,860,quiesced,258
train_b11_f02_00936,train,rapid,47,12800,258,860,quiesced,258
train_b11_f02_00936,train,rapid,47,25600,258,860,quiesced,258
train_b11_f02_00936,train,rapid,47,51200,258,860,quiesced,258
train_b11_f02_00936,train,rapid,47,102400,258,860,quiesced,258
train_b11_f02_00936,train,rapid,47,204800,258,860,quiesced,258
train_b25_f00_02131,train,rapid,47,25,25,2624,quiesced,149
train_b25_f00_02131,train,rapid,47,50,50,2612,quiesced,149
train_b25_f00_02131,train,rapid,47,100,103,2596,quiesced,149
train_b25_f00_02131,train,rapid,47,200,149,2596,quiesced,149
train_b25_f00_02131,train,rapid,47,400,149,2596,quiesced,149
train_b25_f00_02131,train,rapid,47,800,149,2596,quiesced,149
train_b25_f00_02131,train,rapid,47,1600,149,2596,quiesced,149
train_b25_f00_02131,train,rapid,47,3200,149,2596,quiesced,149
train_b25_f00_02131,train,rapid,47,6400,149,2596,quiesced,149
train_b25_f00_02131,train,rapid,47,12800,149,2596,quiesced,149
train_b25_f00_02131,train,rapid,47,25600,149,2596,quiesced,149
train_b25_f00_02131,train,rapid,47,51200,149,2596,quiesced,149
train_b25_f00_02131,train,rapid,47,102400,149,2596,quiesced,149
train_b25_f00_02131,train,rapid,47,204800,149,2596,quiesced,149
dev_b27_f03_00606,dev,rapid,48,25,28,617,quiesced,255
dev_b27_f03_00606,dev,rapid,48,50,51,613,quiesced,255
dev_b27_f03_00606,dev,rapid,48,100,102,613,quiesced,255
