row,set,name,node_count,arm,ended,ended_at_apps,seen_keys,app_actual@25,app_actual@50,app_actual@100,app_actual@200,app_actual@400,app_actual@800,tree@25,tree@50,tree@100,tree@200,tree@400,tree@800,dag@25,dag@50,dag@100,dag@200,dag@400,dag@800
A+L4,sh_bil,dev_sh_00013,120,linear,app_budget,800,498,25,50,100,200,400,800,2966,2949,2949,2909,2909,2908,638,636,636,637,637,641
A+L4,sh_bil,dev_sh_00013,120,unguided,app_budget,904,,33,50,113,204,414,904,3376,3376,3376,3376,3376,3361,498,498,498,498,498,497
A+L4,sh_bil,dev_sh_00014,61,control,app_budget,800,365,25,50,100,200,400,800,1053,1047,1047,1040,1040,1040,453,452,452,470,470,470
A+L4,sh_bil,dev_sh_00014,61,linear,app_budget,800,451,25,50,100,200,400,800,1053,1047,1040,1040,1040,1040,453,452,470,470,470,470
A+L4,sh_bil,dev_sh_00014,61,unguided,app_budget,820,,25,69,119,209,437,820,1065,1065,1065,1065,1065,1055,465,465,465,465,465,460
A+L4,sh_bil,dev_sh_00015,68,control,app_budget,800,407,25,50,100,200,400,800,1153,1143,1143,1133,1133,1063,563,553,553,558,558,558
A+L4,sh_bil,dev_sh_00015,68,linear,app_budget,800,454,25,50,100,200,400,800,1153,1143,1137,1133,1133,1062,563,553,547,558,558,557
A+L4,sh_bil,dev_sh_00015,68,unguided,app_budget,854,,31,91,109,201,419,854,1238,1238,1238,1237,1157,1147,503,503,503,502,502,492
A+L4,sh_bil,dev_sh_00016,119,control,app_budget,800,522,25,50,100,200,400,800,5057,5035,4775,4773,4763,4763,881,872,872,870,863,863
A+L4,sh_bil,dev_sh_00016,119,linear,app_budget,800,558,25,50,100,200,400,800,4797,4775,4775,4773,4763,4763,881,872,872,870,863,863
A+L4,sh_bil,dev_sh_00016,119,unguided,app_budget,804,,48,51,143,235,456,804,5158,5158,5158,5158,5154,5144,837,837,837,837,836,826
A+L4,sh_bil,dev_sh_00017,66,control,app_budget,800,415,25,50,100,200,400,800,1463,1457,1457,1454,1454,1365,493,487,487,499,499,495
A+L4,sh_bil,dev_sh_00017,66,linear,app_budget,800,462,25,50,100,200,400,800,1462,1457,1457,1454,1454,1368,492,487,487,499,499,498
A+L4,sh_bil,dev_sh_00017,66,unguided,app_budget,884,,29,84,103,212,442,884,1609,1609,1609,1609,1444,1444,429,429,429,429,419,419
A+L4,sh_bil,dev_sh_00018,85,control,app_budget,800,475,25,50,100,200,400,800,1892,1882,1882,1857,1857,1857,617,612,612,612,612,612
A+L4,sh_bil,dev_sh_00018,85,linear,app_budget,800,496,25,50,100,200,400,800,1892,1882,1882,1857,1857,1856,617,612,612,612,612,611
A+L4,sh_bil,dev_sh_00018,85,unguided,app_budget,802,,34,53,118,211,428,802,2103,2103,2103,2103,2103,2098,473,473,473,473,473,473
A+L4,sh_bil,dev_sh_00019,90,control,app_budget,800,447,25,50,100,200,400,800,2048,2037,2037,2013,2013,1868,623,617,617,618,618,618
A+L4,sh_bil,dev_sh_00019,90,linear,app_budget,800,501,25,50,100,200,400,800,2048,2037,2037,2013,2013,2013,623,617,617,618,618,618
A+L4,sh_bil,dev_sh_00019,90,unguided,app_budget,925,,31,90,105,236,412,925,2259,2259,2259,2259,2249,2094,479,479,479,479,474,469
A+L4,sh_bil,dev_sh_00020,87,control,app_budget,800,454,25,50,100,200,400,800,1646,1636,1636,1628,1628,1558,662,657,657,669,669,669
A+L4,sh_bil,dev_sh_00020,87,linear,app_budget,800,518,25,50,100,200,400,800,1646,1636,1635,1628,1628,1628,662,657,661,669,669,669
A+L4,sh_bil,dev_sh_00020,87,unguided,app_budget,832,,31,91,107,226,400,832,1794,1794,1794,1792,1702,1702,599,599,599,598,593,593
A+L4,sh_bil,dev_sh_00021,201,control,app_budget,800,580,25,50,100,200,400,800,10598,10561,10559,10299,10218,10211,810,804,803,803,791,814
A+L4,sh_bil,dev_sh_00021,201,linear,app_budget,800,582,25,50,100,200,400,800,10598,10575,10299,10299,10218,10211,810,807,803,803,791,814
A+L4,sh_bil,dev_sh_00021,201,unguided,app_budget,830,,33,91,149,207,438,830,11373,11373,11373,11373,11373,11373,710,710,710,710,710,710
A+L4,sh_bil,dev_sh_00022,81,control,app_budget,800,531,25,50,100,200,400,800,3634,3624,3624,3587,3585,3584,616,611,611,595,613,627
A+L4,sh_bil,dev_sh_00022,81,linear,app_budget,800,537,25,50,100,200,400,800,3634,3624,3624,3619,3585,3581,616,611,611,611,613,609
A+L4,sh_bil,dev_sh_00022,81,unguided,app_budget,819,,33,60,123,201,454,819,4056,4056,4056,4056,4056,3896,488,488,488,488,488,498
A+L4,sh_bil,dev_sh_00023,201,control,app_budget,800,583,25,50,100,200,400,800,10603,10566,10564,10304,10223,10215,810,804,803,803,791,828
A+L4,sh_bil,dev_sh_00023,201,linear,app_budget,800,583,25,50,100,200,400,800,10603,10580,10304,10304,10223,10216,810,807,803,803,791,814
A+L4,sh_bil,dev_sh_00023,201,unguided,app_budget,832,,33,91,149,207,438,832,11378,11378,11378,11378,11378,11378,710,710,710,710,710,710
A+L4,sh_bil,dev_sh_00024,81,control,app_budget,800,463,25,50,100,200,400,800,1471,1462,1462,1459,1459,1459,647,643,643,655,655,655
A+L4,sh_bil,dev_sh_00024,81,linear,app_budget,800,508,25,50,100,200,400,800,1471,1462,1460,1459,1459,1458,647,643,646,655,655,654
A+L4,sh_bil,dev_sh_00024,81,unguided,app_budget,863,,29,85,101,207,404,863,1550,1550,1550,1548,1538,1538,580,580,580,579,574,574
A+L4,sh_bil,dev_sh_00025,148,control,app_budget,800,553,25,50,100,200,400,800,3641,3627,3497,3484,3325,3317,917,907,907,917,912,904
A+L4,sh_bil,dev_sh_00025,148,linear,app_budget,800,584,25,50,100,200,400,800,3511,3498,3498,3492,3325,3317,917,908,908,905,912,904
A+L4,sh_bil,dev_sh_00025,148,unguided,app_budget,822,,60,60,176,206,457,822,3811,3811,3811,3811,3807,3638,877,877,877,877,876,851
A+L4,sh_bil,dev_sh_00026,134,control,app_budget,800,447,25,50,100,200,400,800,3411,3396,3266,3257,3257,3257,912,901,901,899,899,899
A+L4,sh_bil,dev_sh_00026,134,linear,app_budget,800,505,25,50,100,200,400,800,3281,3268,3268,3263,3257,3257,912,903,903,900,899,899
A+L4,sh_bil,dev_sh_00026,134,unguided,app_budget,947,,45,61,147,233,409,947,3553,3553,3553,3553,3550,3300,844,844,844,844,843,823
A+L4,sh_bil,dev_sh_00027,121,control,app_budget,800,505,25,50,100,200,400,800,5656,5638,5638,5378,5368,5360,790,785,785,870,888,880
A+L4,sh_bil,dev_sh_00027,121,linear,app_budget,800,559,25,50,100,200,400,800,5656,5378,5378,5378,5369,5365,790,870,870,870,871,870
A+L4,sh_bil,dev_sh_00027,121,unguided,app_budget,964,,42,73,104,200,448,964,5688,5688,5688,5684,5684,5604,822,822,822,821,821,826
A+L4,sh_bil,dev_sh_00028,123,control,app_budget,800,570,25,50,100,200,400,800,3644,3632,3632,3468,3460,3460,734,727,727,709,716,716
A+L4,sh_bil,dev_sh_00028,123,linear,app_budget,800,580,25,50,100,200,400,800,3514,3502,3502,3470,3465,3460,734,727,727,711,716,716
A+L4,sh_bil,dev_sh_00028,123,unguided,app_budget,831,,59,59,170,281,404,831,3924,3924,3924,3924,3924,3468,594,594,594,594,594,714
A+L4,sh_bil,dev_sh_00029,102,control,app_budget,800,493,25,50,100,200,400,800,3504,3492,3492,3486,3479,3391,671,667,667,681,703,690
A+L4,sh_bil,dev_sh_00029,102,linear,app_budget,800,522,25,50,100,200,400,800,3504,3492,3492,3492,3480,3399,671,667,667,667,689,698
A+L4,sh_bil,dev_sh_00029,102,unguided,app_budget,827,,33,61,125,202,413,827,3861,3861,3861,3856,3856,3776,623,623,623,622,622,627
A+L4,sh_bil,dev_sh_00030,91,control,app_budget,800,480,25,50,100,200,400,800,2047,2041,2041,2012,2012,2012,622,621,621,627,627,627
A+L4,sh_bil,dev_sh_00030,91,linear,app_budget,800,498,25,50,100,200,400,800,2047,2041,2041,2012,2012,2011,622,621,621,627,627,626
A+L4,sh_bil,dev_sh_00030,91,unguided,app_budget,817,,34,53,118,213,447,817,2258,2258,2258,2258,2258,2253,478,478,478,478,478,478
A+L4,sh_bil,dev_sh_00031,70,control,app_budget,800,426,25,50,100,200,400,800,1398,1388,1386,1307,1303,1303,643,633,632,638,634,634
A+L4,sh_bil,dev_sh_00031,70,linear,app_budget,800,461,25,50,100,200,400,800,1398,1388,1386,1382,1307,1292,643,633,641,643,638,633
A+L4,sh_bil,dev_sh_00031,70,unguided,app_budget,807,,31,91,109,200,407,807,1548,1548,1548,1546,1546,1456,583,583,583,582,582,567
A+L4,sh_bil,dev_sh_00032,88,control,app_budget,800,452,25,50,100,200,400,800,1721,1716,1716,1703,1703,1703,662,657,657,679,679,679
A+L4,sh_bil,dev_sh_00032,88,linear,app_budget,800,512,25,50,100,200,400,800,1721,1716,1710,1703,1703,1702,662,657,661,679,679,678
A+L4,sh_bil,dev_sh_00032,88,unguided,app_budget,817,,31,91,107,226,475,817,1869,1869,1869,1867,1857,1857,599,599,599,598,588,588
A+L4,sh_bil,dev_sh_00033,99,control,app_budget,800,502,25,50,100,200,400,800,2332,2326,2261,2249,2249,2249,772,766,766,766,766,766
A+L4,sh_bil,dev_sh_00033,99,linear,app_budget,800,503,25,50,100,200,400,800,2267,2262,2262,2257,2249,2249,772,767,767,764,766,766
A+L4,sh_bil,dev_sh_00033,99,unguided,app_budget,807,,43,64,147,230,401,807,2417,2417,2417,2417,2284,2279,712,712,712,712,791,786
A+L4,sh_bil,dev_sh_00034,88,control,app_budget,800,519,25,50,100,200,400,800,1961,1955,1955,1925,1925,1918,616,610,610,615,615,538
A+L4,sh_bil,dev_sh_00034,88,linear,app_budget,800,538,25,50,100,200,400,800,1961,1956,1956,1932,1925,1922,616,611,611,597,615,542
A+L4,sh_bil,dev_sh_00034,88,unguided,app_budget,835,,39,64,139,214,415,835,2176,2176,2176,2176,1936,1711,476,476,476,476,591,601
A+L4,sh_bil,dev_sh_00035,71,control,app_budget,800,412,25,50,100,200,400,800,1613,1601,1601,1592,1517,1503,503,496,496,512,507,418
A+L4,sh_bil,dev_sh_00035,71,linear,app_budget,800,504,25,50,100,200,400,800,1613,1601,1599,1592,1517,1502,503,496,494,512,507,417
A+L4,sh_bil,dev_sh_00035,71,unguided,app_budget,851,,31,50,109,205,439,851,1702,1702,1702,1702,1702,1612,447,447,447,447,447,437
A+L4,sh_bil,dev_sh_00036,54,control,app_budget,800,422,25,50,100,200,400,800,1077,1068,1068,1065,1065,1065,552,543,543,550,550,550
A+L4,sh_bil,dev_sh_00036,54,linear,app_budget,800,467,25,50,100,200,400,800,1077,1068,1066,1065,1065,1065,552,543,546,550,550,550
A+L4,sh_bil,dev_sh_00036,54,unguided,app_budget,853,,25,73,121,216,401,853,1220,1220,1220,1219,1214,1214,485,485,485,484,479,479
A+L4,sh_bil,dev_sh_00037,150,control,app_budget,800,556,25,50,100,200,400,800,4596,4579,4449,4415,4406,4406,763,756,756,738,749,749
A+L4,sh_bil,dev_sh_00037,150,linear,app_budget,800,597,25,50,100,200,400,800,4466,4449,4449,4417,4408,4406,763,756,756,740,746,749
A+L4,sh_bil,dev_sh_00037,150,unguided,app_budget,872,,67,67,102,229,418,872,4880,4880,4880,4880,4880,4880,627,627,627,627,627,627
A+L4,sh_bil,dev_sh_00038,166,control,app_budget,800,591,25,50,100,200,400,800,6889,6863,6638,6377,6350,6345,1048,1034,950,954,972,977
A+L4,sh_bil,dev_sh_00038,166,linear,app_budget,800,579,25,50,100,200,400,800,6629,6602,6378,6378,6356,6347,1048,1033,950,950,943,954
A+L4,sh_bil,dev_sh_00038,166,unguided,app_budget,933,,27,75,123,213,417,933,7140,7140,7140,7140,7136,6901,944,944,944,944,943,943
A+L4,sh_bil,dev_sh_00039,198,control,app_budget,800,577,25,50,100,200,400,800,8686,8648,8423,8163,8138,8133,1082,1068,984,979,1004,1009
A+L4,sh_bil,dev_sh_00039,198,linear,app_budget,800,567,25,50,100,200,400,800,8686,8647,8163,8163,8146,8135,1082,1067,979,979,967,986
A+L4,sh_bil,dev_sh_00039,198,unguided,app_budget,828,,29,81,133,226,437,828,9136,9136,9136,9136,9128,9128,982,982,982,982,981,981
A+L4,sh_bil,dev_sh_00040,137,control,app_budget,800,491,25,50,100,200,400,800,2801,2790,2786,2773,2773,2773,692,695,694,716,716,716
A+L4,sh_bil,dev_sh_00040,137,linear,app_budget,800,491,25,50,100,200,400,800,2801,2791,2791,2774,2773,2771,692,696,696,707,716,719
A+L4,sh_bil,dev_sh_00040,137,unguided,app_budget,824,,38,62,136,210,430,824,3085,3085,3085,3085,2782,2631,636,636,636,636,690,699
A+L4,sh_bil,dev_sh_00041,107,control,app_budget,800,468,25,50,100,200,400,800,2841,2830,2830,2785,2785,2785,623,622,622,633,633,633
A+L4,sh_bil,dev_sh_00041,107,linear,app_budget,800,505,25,50,100,200,400,800,2841,2830,2830,2785,2785,2785,623,622,622,633,633,633
A+L4,sh_bil,dev_sh_00041,107,unguided,app_budget,911,,31,90,105,242,410,911,3117,3117,3117,3117,3107,3105,479,479,479,479,474,478
A+L4,sh_bil,dev_sh_00042,81,control,app_budget,800,434,25,50,100,200,400,800,1583,1569,1569,1550,1550,1550,598,589,589,590,590,590
A+L4,sh_bil,dev_sh_00042,81,linear,app_budget,800,440,25,50,100,200,400,800,1583,1569,1569,1550,1550,1550,598,589,589,590,590,590
A+L4,sh_bil,dev_sh_00042,81,unguided,app_budget,881,,29,85,141,201,401,881,1790,1790,1790,1790,1553,1553,450,450,450,450,573,573
A+L4,sh_bil,dev_sh_00043,164,control,app_budget,800,568,25,50,100,200,400,800,7752,7720,7272,7012,6957,6957,1038,1023,940,940,937,937
A+L4,sh_bil,dev_sh_00043,164,linear,app_budget,800,557,25,50,100,200,400,800,7492,7460,7012,7012,6963,6957,1038,1023,940,940,933,937
A+L4,sh_bil,dev_sh_00043,164,unguided,app_budget,809,,25,69,113,202,424,809,8385,8385,8385,8385,8381,8221,926,926,926,926,925,930
A+L4,sh_bil,dev_sh_00044,158,control,app_budget,800,573,25,50,100,200,400,800,9361,9335,9327,9067,9002,9001,781,778,774,774,767,781
A+L4,sh_bil,dev_sh_00044,158,linear,app_budget,800,579,25,50,100,200,400,800,9101,9067,9067,9067,9003,8998,781,774,774,774,758,763
A+L4,sh_bil,dev_sh_00044,158,unguided,app_budget,809,,30,82,134,226,443,809,9933,9933,9933,9933,9933,9933,673,673,673,673,673,673
A+L4,sh_bil,dev_sh_00045,134,control,app_budget,800,526,25,50,100,200,400,800,3401,3311,3177,3164,3089,3085,907,896,892,901,896,892
A+L4,sh_bil,dev_sh_00045,134,linear,app_budget,800,533,25,50,100,200,400,800,3271,3258,3258,3178,3089,3089,907,898,898,895,896,896
A+L4,sh_bil,dev_sh_00045,134,unguided,app_budget,843,,51,51,149,247,447,843,3555,3555,3555,3555,3552,3387,851,851,851,851,850,830
A+L4,sh_bil,dev_sh_00046,155,control,app_budget,800,587,25,50,100,200,400,800,7988,7963,7959,7693,7644,7643,771,768,764,763,751,765
A+L4,sh_bil,dev_sh_00046,155,linear,app_budget,800,570,25,50,100,200,400,800,7728,7699,7699,7699,7645,7644,771,764,764,764,747,751
A+L4,sh_bil,dev_sh_00046,155,unguided,app_budget,816,,27,73,119,206,411,816,8288,8288,8288,8288,8288,8288,651,651,651,651,651,651
A+L4,sh_bil,dev_sh_00047,168,control,app_budget,800,581,25,50,100,200,400,800,9047,9015,8563,8303,8270,8263,940,925,850,850,838,866
A+L4,sh_bil,dev_sh_00047,168,linear,app_budget,800,573,25,50,100,200,400,800,9047,9011,8303,8303,8270,8264,940,928,850,850,838,852
A+L4,sh_bil,dev_sh_00047,168,unguided,app_budget,835,,32,88,144,200,425,835,9493,9493,9493,9493,9489,9329,836,836,836,836,835,845
A+L4,sh_bil,dev_sh_00048,115,control,app_budget,800,507,25,50,100,200,400,800,5492,5474,5474,5213,5208,5200,781,776,776,865,878,870
A+L4,sh_bil,dev_sh_00048,115,linear,app_budget,800,557,25,50,100,200,400,800,5492,5214,5214,5213,5209,5205,781,861,861,865,861,860
A+L4,sh_bil,dev_sh_00048,115,unguided,app_budget,817,,42,73,104,201,464,817,5528,5528,5528,5524,5524,5444,817,817,817,816,816,821
A+L4,sh_bil,dev_sh_00049,138,control,app_budget,800,518,25,50,100,200,400,800,3401,3387,3257,3249,3173,3169,907,897,897,906,905,901
A+L4,sh_bil,dev_sh_00049,138,linear,app_budget,800,531,25,50,100,200,400,800,3271,3258,3258,3253,3173,3173,907,898,898,895,905,905
A+L4,sh_bil,dev_sh_00049,138,unguided,app_budget,821,,54,54,158,262,404,821,3559,3559,3559,3559,3556,3556,855,855,855,855,854,854
A+L4,sh_bil,dev_sh_00050,105,control,app_budget,800,534,25,50,100,200,400,800,2612,2603,2603,2563,2561,2561,618,615,615,621,634,634
A+L4,sh_bil,dev_sh_00050,105,linear,app_budget,800,539,25,50,100,200,400,800,2612,2605,2605,2564,2561,2561,618,617,617,617,634,634
A+L4,sh_bil,dev_sh_00050,105,unguided,app_budget,929,,40,65,142,219,434,929,2969,2969,2969,2969,2574,2420,490,490,490,490,597,608
A+L4,sh_bil,dev_sh_00051,118,control,app_budget,800,486,25,50,100,200,400,800,3895,3883,3883,3875,3868,3860,682,678,678,705,718,710
A+L4,sh_bil,dev_sh_00051,118,linear,app_budget,800,518,25,50,100,200,400,800,3895,3883,3883,3882,3869,3868,682,678,678,682,704,718
A+L4,sh_bil,dev_sh_00051,118,unguided,app_budget,815,,32,58,120,214,446,815,4256,4256,4256,4250,4250,4165,638,638,638,637,637,642
A+L4,sh_bil,dev_sh_00052,121,control,app_budget,800,551,25,50,100,200,400,800,7076,7052,7052,7015,6754,6746,628,625,625,609,708,700
A+L4,sh_bil,dev_sh_00052,121,linear,app_budget,800,554,25,50,100,200,400,800,7076,6792,6792,6792,6755,6751,628,710,710,710,694,690
A+L4,sh_bil,dev_sh_00052,121,unguided,app_budget,929,,51,51,147,243,419,929,7238,7238,7238,7238,7238,7158,580,580,580,580,580,585
A+L4,sh_bil,dev_sh_00053,62,control,app_budget,800,401,25,50,100,200,400,800,1298,1276,1276,1269,1269,1124,493,471,471,474,474,474
A+L4,sh_bil,dev_sh_00053,62,linear,app_budget,800,468,25,50,100,200,400,800,1297,1276,1276,1269,1269,1269,492,471,471,474,474,474
A+L4,sh_bil,dev_sh_00053,62,unguided,app_budget,874,,26,75,124,230,402,874,1375,1375,1375,1375,1215,1215,425,425,425,425,415,415
A+L4,sh_bil,dev_sh_00054,51,control,app_budget,800,477,25,50,100,200,400,800,1014,993,993,991,991,991,559,538,538,536,536,536
A+L4,sh_bil,dev_sh_00054,51,linear,app_budget,800,450,25,50,100,200,400,800,1014,993,993,991,991,991,559,538,538,536,536,536
A+L4,sh_bil,dev_sh_00054,51,unguided,app_budget,818,,25,75,129,205,458,818,1221,1221,1221,1221,1221,1202,411,411,411,411,411,392
A+L4,sh_bil,dev_sh_00055,153,control,app_budget,800,558,25,50,100,200,400,800,7459,7433,7173,7168,7167,7159,939,930,930,930,939,938
A+L4,sh_bil,dev_sh_00055,153,linear,app_budget,800,563,25,50,100,200,400,800,7199,7173,7173,7173,7168,7159,939,930,930,930,930,938
A+L4,sh_bil,dev_sh_00055,153,unguided,app_budget,825,,57,57,167,209,418,825,7771,7771,7771,7771,7763,7683,911,911,911,911,910,915
A+L4,sh_bil,dev_sh_00056,115,control,app_budget,800,483,25,50,100,200,400,800,2831,2816,2751,2740,2740,2740,812,801,801,802,802,802
A+L4,sh_bil,dev_sh_00056,115,linear,app_budget,800,524,25,50,100,200,400,800,2766,2753,2753,2742,2740,2739,812,803,803,804,802,801
A+L4,sh_bil,dev_sh_00056,115,unguided,app_budget,946,,47,50,140,230,410,946,2916,2916,2916,2916,2913,2898,752,752,752,752,751,736
A+L4,sh_bil,dev_sh_00057,131,control,app_budget,800,514,25,50,100,200,400,800,4154,4142,4142,4140,4125,4117,691,687,687,695,740,732
A+L4,sh_bil,dev_sh_00057,131,linear,app_budget,800,551,25,50,100,200,400,800,4154,4142,4142,4140,4122,4122,691,687,687,695,722,722
A+L4,sh_bil,dev_sh_00057,131,unguided,app_budget,891,,39,73,107,221,428,891,4588,4588,4588,4582,4342,4262,655,655,655,654,664,669
A+L4,sh_bil,dev_sh_00058,161,control,app_budget,800,589,25,50,100,200,400,800,8138,8113,8109,7848,7793,7792,776,773,769,768,760,774
A+L4,sh_bil,dev_sh_00058,161,linear,app_budget,800,579,25,50,100,200,400,800,7878,7849,7849,7849,7799,7789,776,769,769,769,761,756
A+L4,sh_bil,dev_sh_00058,161,unguided,app_budget,835,,28,76,124,214,424,835,8442,8442,8442,8442,8442,8442,660,660,660,660,660,660
A+L4,sh_bil,dev_sh_00059,116,control,app_budget,800,524,25,50,100,200,400,800,4154,4136,3912,3891,3889,3881,796,720,707,686,709,701
A+L4,sh_bil,dev_sh_00059,116,linear,app_budget,800,534,25,50,100,200,400,800,4154,4137,3913,3912,3886,3886,796,786,698,702,691,691
A+L4,sh_bil,dev_sh_00059,116,unguided,app_budget,847,,36,63,132,201,443,847,4641,4641,4641,4641,3897,3814,668,668,668,668,682,690
A+L4,sh_bil,dev_sh_00060,88,control,app_budget,800,487,25,50,100,200,400,800,1891,1883,1883,1855,1855,1855,616,613,613,610,610,610
A+L4,sh_bil,dev_sh_00060,88,linear,app_budget,800,517,25,50,100,200,400,800,1891,1885,1885,1856,1855,1855,616,615,615,606,610,610
A+L4,sh_bil,dev_sh_00060,88,unguided,app_budget,820,,39,64,139,214,414,820,2106,2106,2106,2106,1866,1863,476,476,476,476,591,593
A+L4,sh_bil,dev_sh_00061,115,control,app_budget,800,516,25,50,100,200,400,800,2556,2470,2466,2425,2342,2338,632,635,631,641,643,639
A+L4,sh_bil,dev_sh_00061,115,linear,app_budget,800,549,25,50,100,200,400,800,2556,2471,2467,2357,2342,2341,632,631,627,628,643,647
A+L4,sh_bil,dev_sh_00061,115,unguided,app_budget,833,,42,69,150,231,405,833,2913,2913,2913,2913,2913,2746,504,504,504,504,504,508
A+L4,sh_bil,dev_sh_00062,161,control,app_budget,800,561,25,50,100,200,400,800,8102,8070,7622,7361,7323,7323,1053,1038,955,959,957,957
A+L4,sh_bil,dev_sh_00062,161,linear,app_budget,800,561,25,50,100,200,400,800,7842,7810,7362,7362,7329,7323,1053,1038,955,955,943,957
A+L4,sh_bil,dev_sh_00062,161,unguided,app_budget,906,,26,73,120,204,433,906,8548,8548,8548,8548,8544,8384,949,949,949,949,948,958
A+L4,sh_bil,dev_sh_00063,87,control,app_budget,800,461,25,50,100,200,400,800,1957,1950,1950,1926,1926,1926,612,605,605,611,611,611
A+L4,sh_bil,dev_sh_00063,87,linear,app_budget,800,508,25,50,100,200,400,800,1957,1950,1950,1928,1926,1926,612,605,605,598,611,611
A+L4,sh_bil,dev_sh_00063,87,unguided,app_budget,815,,37,60,131,202,425,815,2172,2172,2172,2172,1930,1930,472,472,472,472,585,585
A+L4,sh_bil,dev_sh_00064,51,control,app_budget,800,428,25,50,100,200,400,800,1313,1287,1287,1287,1287,1287,578,552,552,552,552,552
A+L4,sh_bil,dev_sh_00064,51,linear,app_budget,800,451,25,50,100,200,400,800,1312,1287,1287,1287,1287,1287,577,552,552,552,552,552
A+L4,sh_bil,dev_sh_00064,51,unguided,app_budget,935,,25,67,116,233,404,935,1443,1443,1443,1443,1432,1428,418,418,418,418,412,408
A+L4,sh_bil,dev_sh_00065,75,control,app_budget,800,432,25,50,100,200,400,800,1399,1395,1393,1383,1383,1298,644,640,639,644,644,644
A+L4,sh_bil,dev_sh_00065,75,linear,app_budget,800,449,25,50,100,200,400,800,1399,1395,1391,1383,1383,1382,644,640,646,644,644,643
A+L4,sh_bil,dev_sh_00065,75,unguided,app_budget,801,,31,91,107,229,471,801,1549,1549,1549,1547,1382,1382,584,584,584,583,573,573
A+L4,sh_bil,dev_sh_00066,162,control,app_budget,800,571,25,50,100,200,400,800,8101,8069,7621,7356,7322,7321,1052,1037,954,954,956,970
A+L4,sh_bil,dev_sh_00066,162,linear,app_budget,800,565,25,50,100,200,400,800,7841,7809,7361,7361,7323,7318,1052,1037,954,954,947,952
A+L4,sh_bil,dev_sh_00066,162,unguided,app_budget,803,,28,78,128,216,417,803,8547,8547,8547,8547,8543,8543,948,948,948,948,947,947
A+L4,sh_bil,dev_sh_00067,88,control,app_budget,800,449,25,50,100,200,400,800,1723,1719,1717,1703,1703,1633,663,659,658,679,679,674
A+L4,sh_bil,dev_sh_00067,88,linear,app_budget,800,440,25,50,100,200,400,800,1723,1719,1712,1703,1703,1702,663,659,662,679,679,678
A+L4,sh_bil,dev_sh_00067,88,unguided,app_budget,862,,31,91,107,226,455,862,1869,1869,1869,1867,1782,1782,599,599,599,598,598,598
A+L4,sh_bil,dev_sh_00068,66,control,app_budget,800,449,25,50,100,200,400,800,1637,1626,1626,1608,1608,1608,597,586,586,578,578,578
A+L4,sh_bil,dev_sh_00068,66,linear,app_budget,800,453,25,50,100,200,400,800,1637,1626,1626,1608,1608,1608,597,586,586,578,578,578
A+L4,sh_bil,dev_sh_00068,66,unguided,app_budget,884,,30,87,104,224,414,884,1844,1844,1844,1844,1833,1829,449,449,449,449,443,439
A+L4,sh_bil,dev_sh_00069,160,control,app_budget,800,571,25,50,100,200,400,800,8888,8854,8404,8144,8111,8111,931,920,841,841,829,829
A+L4,sh_bil,dev_sh_00069,160,linear,app_budget,800,566,25,50,100,200,400,800,8628,8592,8144,8144,8111,8111,931,919,841,841,829,829
A+L4,sh_bil,dev_sh_00069,160,unguided,app_budget,806,,30,82,134,227,444,806,9330,9330,9330,9330,9326,9326,823,823,823,823,822,822
A+L4,sh_bil,dev_sh_00070,155,control,app_budget,800,571,25,50,100,200,400,800,9436,9402,9402,9142,9073,9073,781,774,774,774,763,763
A+L4,sh_bil,dev_sh_00070,155,linear,app_budget,800,576,25,50,100,200,400,800,9176,9142,9142,9142,9078,9073,781,774,774,774,758,763
A+L4,sh_bil,dev_sh_00070,155,unguided,app_budget,809,,28,77,126,214,425,809,10004,10004,10004,10004,10004,10004,669,669,669,669,669,669
A+L4,sh_bil,dev_sh_00071,104,control,app_budget,800,486,25,50,100,200,400,800,3655,3647,3647,3641,3635,3627,676,672,672,686,699,691
A+L4,sh_bil,dev_sh_00071,104,linear,app_budget,800,515,25,50,100,200,400,800,3655,3647,3647,3647,3636,3635,676,672,672,672,685,699
A+L4,sh_bil,dev_sh_00071,104,unguided,app_budget,851,,31,57,117,208,428,851,4073,4073,4073,4068,4068,3988,624,624,624,623,623,628
A+L4,sh_bil,dev_sh_00072,189,control,app_budget,800,574,25,50,100,200,400,800,9406,9367,8693,8428,8379,8378,946,935,856,851,839,843
A+L4,sh_bil,dev_sh_00072,189,linear,app_budget,800,565,25,50,100,200,400,800,9146,9105,8433,8433,8380,8378,946,934,851,851,830,843
A+L4,sh_bil,dev_sh_00072,189,unguided,app_budget,816,,29,79,129,223,448,816,10039,10039,10039,10039,10035,10035,834,834,834,834,833,833
A+L4,sh_bil,dev_sh_00073,95,control,app_budget,800,472,25,50,100,200,400,800,1808,1802,1800,1786,1786,1786,668,667,666,687,687,687
A+L4,sh_bil,dev_sh_00073,95,linear,app_budget,800,463,25,50,100,200,400,800,1808,1803,1796,1786,1786,1785,668,668,671,687,687,686
A+L4,sh_bil,dev_sh_00073,95,unguided,app_budget,825,,35,55,123,216,411,825,1962,1962,1962,1960,1960,1950,612,612,612,611,611,606
A+L4,sh_bil,dev_sh_00074,206,control,app_budget,800,582,25,50,100,200,400,800,10759,10722,10720,10460,10375,10371,816,810,809,809,793,829
