rule_set,num_rules,fingerprint,expr_name,origin,tier,node_count,app_target,app_actual,cost,ended,ended_at_apps
dup:186,186,37a4c537606a549b,train_b31_f02_02718,train,classical,353,51200,16972,6853,quiesced,16972
dup:186,186,37a4c537606a549b,train_b31_f02_02718,train,classical,353,102400,16972,6853,quiesced,16972
dup:186,186,37a4c537606a549b,train_b31_f02_02718,train,classical,353,204800,16972,6853,quiesced,16972
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,25,62,4020540,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,50,62,4020540,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,100,186,4020496,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,200,218,4020480,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,400,402,12020470,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,800,823,14234,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,1600,1671,14234,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,3200,3209,14234,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,6400,6420,14234,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,12800,10842,14234,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,25600,10842,14234,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,51200,10842,14234,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,102400,10842,14234,quiesced,10842
dup:186,186,37a4c537606a549b,train_b34_f02_02953,train,classical,356,204800,10842,14234,quiesced,10842
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,25,59,10043,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,50,59,10043,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,100,174,10034,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,200,296,10025,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,400,418,10025,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,800,850,7317,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,1600,1655,7111,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,3200,3267,7107,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,6400,6473,7107,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,12800,9371,7107,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,25600,9371,7107,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,51200,9371,7107,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,102400,9371,7107,quiesced,9371
dup:186,186,37a4c537606a549b,train_b26_f02_02270,train,classical,364,204800,9371,7107,quiesced,9371
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,25,66,17310,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,50,66,17310,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,100,193,17290,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,200,201,17290,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,400,431,17256,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,800,885,17256,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,1600,1612,17256,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,3200,3290,17256,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,6400,7166,1002690,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,12800,13048,1001204,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,25600,25693,1001004,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,51200,42746,1001004,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,102400,42746,1001004,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f02_02950,train,classical,372,204800,42746,1001004,quiesced,42746
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,25,57,14821,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,50,57,14821,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,100,166,14794,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,200,287,14774,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,400,408,14774,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,800,837,8659,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,1600,1638,8651,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,3200,3398,8651,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,6400,6423,8651,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,12800,8853,8651,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,25600,8853,8651,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,51200,8853,8651,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,102400,8853,8651,quiesced,8853
dup:186,186,37a4c537606a549b,train_b34_f01_02939,train,classical,378,204800,8853,8651,quiesced,8853
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,25,73,16701,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,50,73,16701,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,100,105,16620,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,200,252,16594,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,400,416,16594,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,800,891,10571,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,1600,1698,10548,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,3200,3201,10548,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,6400,6444,2010548,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,12800,13164,3011236,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,25600,26000,2011279,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,51200,51448,2011279,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,102400,102754,2011279,quiesced,132735
dup:186,186,37a4c537606a549b,dev_b27_f02_00590,dev,classical,385,204800,132735,2011279,quiesced,132735
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,25,61,9708,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,50,61,9708,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,100,179,9698,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,200,205,9690,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,400,412,9684,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,800,826,9684,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,1600,1618,9552,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,3200,3269,7359,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,6400,6456,7359,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,12800,13362,7359,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,25600,19380,7359,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,51200,19380,7359,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,102400,19380,7359,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f02_02392,train,classical,394,204800,19380,7359,quiesced,19380
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,25,72,14228,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,50,72,14228,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,100,105,14167,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,200,257,14148,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,400,415,14144,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,800,829,10351,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,1600,1808,10306,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,3200,3504,10302,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,6400,7136,2009078,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,12800,12803,10252,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,25600,25955,10232,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,51200,35782,10232,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,102400,35782,10232,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f01_02371,train,classical,402,204800,35782,10232,quiesced,35782
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,25,78,11195,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,50,78,11195,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,100,113,11165,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,200,268,11141,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,400,423,11141,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,800,809,7763,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,1600,1708,7763,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,3200,3229,7757,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,6400,6406,7757,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,12800,9604,7757,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,25600,9604,7757,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,51200,9604,7757,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,102400,9604,7757,quiesced,9604
dup:186,186,37a4c537606a549b,train_b28_f04_02412,train,classical,407,204800,9604,7757,quiesced,9604
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,25,77,18448,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,50,77,18448,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,100,102,18411,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,200,258,18345,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,400,414,18345,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,800,894,12249,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,1600,1627,4011926,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,3200,3224,4011926,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,6400,5003,4011926,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,12800,5003,4011926,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,25600,5003,4011926,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,51200,5003,4011926,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,102400,5003,4011926,quiesced,5003
dup:186,186,37a4c537606a549b,train_b30_f03_02624,train,classical,415,204800,5003,4011926,quiesced,5003
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,25,79,15856,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,50,79,15856,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,100,113,15793,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,200,276,15735,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,400,439,15735,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,800,824,8155,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,1600,1697,7590,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,3200,3349,7590,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,6400,6812,7580,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,12800,12822,7580,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,25600,25820,7580,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,51200,40385,7580,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,102400,40385,7580,quiesced,40385
dup:186,186,37a4c537606a549b,train_b31_f04_02745,train,classical,422,204800,40385,7580,quiesced,40385
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,25,65,15879,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,50,65,15879,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,100,189,15868,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,200,205,15864,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,400,400,15232,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,800,801,15043,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,1600,1651,10871,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,3200,3275,10829,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,6400,6456,10829,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,12800,13184,10829,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,25600,26586,10829,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,51200,51505,10829,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,102400,67351,10829,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f00_02917,train,classical,433,204800,67351,10829,quiesced,67351
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,25,82,4010145,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,50,82,4010145,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,100,106,4010122,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,200,272,4010110,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,400,438,4010110,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,800,958,2008659,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,1600,1777,2008659,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,3200,3208,2008659,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,6400,6471,2008659,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,12800,12896,2008659,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,25600,16298,2008659,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,51200,16298,2008659,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,102400,16298,2008659,quiesced,16298
dup:186,186,37a4c537606a549b,train_b34_f02_02941,train,classical,443,204800,16298,2008659,quiesced,16298
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,25,76,14024,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,50,76,14024,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,100,224,14018,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,200,224,14018,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,400,403,14011,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,800,855,8800,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,1600,1684,8800,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,3200,3296,8800,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,6400,6704,8800,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,12800,12862,8672,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,25600,16105,8672,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,51200,16105,8672,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,102400,16105,8672,quiesced,16105
dup:186,186,37a4c537606a549b,train_b31_f04_02756,train,classical,451,204800,16105,8672,quiesced,16105
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,25,72,4011877,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,50,72,4011877,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,100,213,4011842,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,200,213,4011842,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,400,403,4011076,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,800,831,7562,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,1600,1667,7524,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,3200,3245,7521,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,6400,7334,7507,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,12800,13865,7507,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,25600,25955,7507,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,51200,52053,7507,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,102400,66717,7507,quiesced,66717
dup:186,186,37a4c537606a549b,train_b28_f00_02365,train,classical,455,204800,66717,7507,quiesced,66717
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,25,86,3016743,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,50,86,3016743,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,100,112,3016728,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,200,282,3016708,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,400,453,3016693,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,800,822,10914,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,1600,1863,10675,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,3200,3497,10675,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,6400,6508,10675,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,12800,12938,10675,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,25600,17765,10675,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,51200,17765,10675,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,102400,17765,10675,quiesced,17765
dup:186,186,37a4c537606a549b,train_b25_f03_02178,train,classical,465,204800,17765,10675,quiesced,17765
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,25,80,18836,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,50,80,18836,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,100,107,18795,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,200,274,18755,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,400,441,18755,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,800,807,12213,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,1600,1601,11147,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,3200,3379,10967,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,6400,6440,10967,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,12800,12889,10967,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,25600,18244,10967,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,51200,18244,10967,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,102400,18244,10967,quiesced,18244
dup:186,186,37a4c537606a549b,train_b35_f05_03100,train,classical,472,204800,18244,10967,quiesced,18244
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,25,91,14656,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,50,91,14656,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,100,114,14624,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,200,297,14592,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,400,480,14592,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,800,801,11471,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,1600,1870,8836,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,3200,3520,8836,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,6400,6412,8836,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,12800,12855,8838,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,25600,24959,8838,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,51200,24959,8838,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,102400,24959,8838,quiesced,24959
dup:186,186,37a4c537606a549b,train_b28_f01_02370,train,classical,477,204800,24959,8838,quiesced,24959
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,25,81,21432,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,50,81,21432,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,100,236,21401,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,200,236,21401,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,400,403,21381,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,800,897,14666,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,1600,1636,14666,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,3200,3208,14666,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,6400,4762,14666,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,12800,4762,14666,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,25600,4762,14666,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,51200,4762,14666,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,102400,4762,14666,quiesced,4762
dup:186,186,37a4c537606a549b,dev_b33_f01_00690,dev,classical,482,204800,4762,14666,quiesced,4762
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,25,74,10017113,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,50,74,10017113,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,100,217,10017100,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,200,217,10017100,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,400,401,10017089,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,800,800,2011206,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,1600,1638,2011002,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,3200,3266,11002,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,6400,6401,11002,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,12800,9038,11002,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,25600,9038,11002,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,51200,9038,11002,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,102400,9038,11002,quiesced,9038
dup:186,186,37a4c537606a549b,train_b34_f01_02931,train,classical,490,204800,9038,11002,quiesced,9038
dup:186,186,37a4c537606a549b,train_b37_f00_03256,train,classical,505,25,80,14315,quiesced,44015
