expr_name,tier,node_count,curve,frac,iteration,rules_allowed,applications,classes,nodes,cost,regret_pct
band1_depth3_s12,rapid,23,oracle,3,3,10,117,45,45,219,0.0000
band1_depth3_s13,rapid,13,unguided,0.25,5,62,352,64,64,20,0.0000
band1_depth3_s13,rapid,13,unguided,0.5,5,62,352,64,64,20,0.0000
band1_depth3_s13,rapid,13,unguided,1,5,62,352,64,64,20,0.0000
band1_depth3_s13,rapid,13,unguided,2,5,62,352,64,64,20,0.0000
band1_depth3_s13,rapid,13,unguided,3,5,62,352,64,64,20,0.0000
band1_depth3_s13,rapid,13,oracle,0.25,5,6,352,64,64,20,0.0000
band1_depth3_s13,rapid,13,oracle,0.5,5,6,352,64,64,20,0.0000
band1_depth3_s13,rapid,13,oracle,1,5,6,352,64,64,20,0.0000
band1_depth3_s13,rapid,13,oracle,2,5,6,352,64,64,20,0.0000
band1_depth3_s13,rapid,13,oracle,3,5,6,352,64,64,20,0.0000
band1_depth3_s14,rapid,14,unguided,0.25,2,62,27,19,19,28,0.0000
band1_depth3_s14,rapid,14,unguided,0.5,2,62,27,19,19,28,0.0000
band1_depth3_s14,rapid,14,unguided,1,2,62,27,19,19,28,0.0000
band1_depth3_s14,rapid,14,unguided,2,2,62,27,19,19,28,0.0000
band1_depth3_s14,rapid,14,unguided,3,2,62,27,19,19,28,0.0000
band1_depth3_s14,rapid,14,oracle,0.25,2,7,23,19,19,28,0.0000
band1_depth3_s14,rapid,14,oracle,0.5,2,7,23,19,19,28,0.0000
band1_depth3_s14,rapid,14,oracle,1,2,7,23,19,19,28,0.0000
band1_depth3_s14,rapid,14,oracle,2,2,7,23,19,19,28,0.0000
band1_depth3_s14,rapid,14,oracle,3,2,7,23,19,19,28,0.0000
band1_depth3_s15,rapid,15,unguided,0.25,5,62,122,39,39,79,0.0000
band1_depth3_s15,rapid,15,unguided,0.5,5,62,122,39,39,79,0.0000
band1_depth3_s15,rapid,15,unguided,1,5,62,122,39,39,79,0.0000
band1_depth3_s15,rapid,15,unguided,2,5,62,122,39,39,79,0.0000
band1_depth3_s15,rapid,15,unguided,3,5,62,122,39,39,79,0.0000
band1_depth3_s15,rapid,15,oracle,0.25,5,10,122,39,39,79,0.0000
band1_depth3_s15,rapid,15,oracle,0.5,5,10,122,39,39,79,0.0000
band1_depth3_s15,rapid,15,oracle,1,5,10,122,39,39,79,0.0000
band1_depth3_s15,rapid,15,oracle,2,5,10,122,39,39,79,0.0000
band1_depth3_s15,rapid,15,oracle,3,5,10,122,39,39,79,0.0000
band1_depth3_s16,rapid,16,unguided,0.25,2,62,20,18,18,151,0.0000
band1_depth3_s16,rapid,16,unguided,0.5,2,62,20,18,18,151,0.0000
band1_depth3_s16,rapid,16,unguided,1,2,62,20,18,18,151,0.0000
band1_depth3_s16,rapid,16,unguided,2,2,62,20,18,18,151,0.0000
band1_depth3_s16,rapid,16,unguided,3,2,62,20,18,18,151,0.0000
band1_depth3_s16,rapid,16,oracle,0.25,2,6,20,18,18,151,0.0000
band1_depth3_s16,rapid,16,oracle,0.5,2,6,20,18,18,151,0.0000
band1_depth3_s16,rapid,16,oracle,1,2,6,20,18,18,151,0.0000
band1_depth3_s16,rapid,16,oracle,2,2,6,20,18,18,151,0.0000
band1_depth3_s16,rapid,16,oracle,3,2,6,20,18,18,151,0.0000
band1_depth3_s17,rapid,13,unguided,0.25,4,62,65,21,21,98,0.0000
band1_depth3_s17,rapid,13,unguided,0.5,4,62,65,21,21,98,0.0000
band1_depth3_s17,rapid,13,unguided,1,4,62,65,21,21,98,0.0000
band1_depth3_s17,rapid,13,unguided,2,4,62,65,21,21,98,0.0000
band1_depth3_s17,rapid,13,unguided,3,4,62,65,21,21,98,0.0000
band1_depth3_s17,rapid,13,oracle,0.25,4,5,65,21,21,98,0.0000
band1_depth3_s17,rapid,13,oracle,0.5,4,5,65,21,21,98,0.0000
band1_depth3_s17,rapid,13,oracle,1,4,5,65,21,21,98,0.0000
band1_depth3_s17,rapid,13,oracle,2,4,5,65,21,21,98,0.0000
band1_depth3_s17,rapid,13,oracle,3,4,5,65,21,21,98,0.0000
band1_depth3_s18,rapid,21,unguided,0.25,13,62,58261,5195,5195,24,0.0000
band1_depth3_s18,rapid,21,unguided,0.5,13,62,58261,5195,5195,24,0.0000
band1_depth3_s18,rapid,21,unguided,1,13,62,58261,5195,5195,24,0.0000
band1_depth3_s18,rapid,21,unguided,2,13,62,58261,5195,5195,24,0.0000
band1_depth3_s18,rapid,21,unguided,3,13,62,58261,5195,5195,24,0.0000
band1_depth3_s18,rapid,21,oracle,0.25,13,20,58261,5195,5195,24,0.0000
band1_depth3_s18,rapid,21,oracle,0.5,13,20,58261,5195,5195,24,0.0000
band1_depth3_s18,rapid,21,oracle,1,13,20,58261,5195,5195,24,0.0000
band1_depth3_s18,rapid,21,oracle,2,13,20,58261,5195,5195,24,0.0000
band1_depth3_s18,rapid,21,oracle,3,13,20,58261,5195,5195,24,0.0000
band1_depth3_s19,rapid,17,unguided,0.25,2,62,26,25,25,113,0.0000
band1_depth3_s19,rapid,17,unguided,0.5,2,62,26,25,25,113,0.0000
band1_depth3_s19,rapid,17,unguided,1,2,62,26,25,25,113,0.0000
band1_depth3_s19,rapid,17,unguided,2,2,62,26,25,25,113,0.0000
band1_depth3_s19,rapid,17,unguided,3,2,62,26,25,25,113,0.0000
band1_depth3_s19,rapid,17,oracle,0.25,2,7,26,25,25,113,0.0000
band1_depth3_s19,rapid,17,oracle,0.5,2,7,26,25,25,113,0.0000
band1_depth3_s19,rapid,17,oracle,1,2,7,26,25,25,113,0.0000
band1_depth3_s19,rapid,17,oracle,2,2,7,26,25,25,113,0.0000
band1_depth3_s19,rapid,17,oracle,3,2,7,26,25,25,113,0.0000
band1_depth3_s20,rapid,13,unguided,0.25,2,62,22,18,18,143,0.0000
band1_depth3_s20,rapid,13,unguided,0.5,2,62,22,18,18,143,0.0000
band1_depth3_s20,rapid,13,unguided,1,2,62,22,18,18,143,0.0000
band1_depth3_s20,rapid,13,unguided,2,2,62,22,18,18,143,0.0000
band1_depth3_s20,rapid,13,unguided,3,2,62,22,18,18,143,0.0000
band1_depth3_s20,rapid,13,oracle,0.25,2,6,22,18,18,143,0.0000
band1_depth3_s20,rapid,13,oracle,0.5,2,6,22,18,18,143,0.0000
band1_depth3_s20,rapid,13,oracle,1,2,6,22,18,18,143,0.0000
band1_depth3_s20,rapid,13,oracle,2,2,6,22,18,18,143,0.0000
band1_depth3_s20,rapid,13,oracle,3,2,6,22,18,18,143,0.0000
band1_depth3_s21,rapid,18,unguided,0.25,3,62,86,46,46,111,0.0000
band1_depth3_s21,rapid,18,unguided,0.5,3,62,86,46,46,111,0.0000
band1_depth3_s21,rapid,18,unguided,1,3,62,86,46,46,111,0.0000
band1_depth3_s21,rapid,18,unguided,2,3,62,86,46,46,111,0.0000
band1_depth3_s21,rapid,18,unguided,3,3,62,86,46,46,111,0.0000
band1_depth3_s21,rapid,18,oracle,0.25,3,10,81,46,46,111,0.0000
band1_depth3_s21,rapid,18,oracle,0.5,3,10,81,46,46,111,0.0000
band1_depth3_s21,rapid,18,oracle,1,3,10,81,46,46,111,0.0000
band1_depth3_s21,rapid,18,oracle,2,3,10,81,46,46,111,0.0000
band1_depth3_s21,rapid,18,oracle,3,3,10,81,46,46,111,0.0000
band2_depth4_s0,rapid,26,unguided,0.25,3,62,110,44,44,180,0.0000
band2_depth4_s0,rapid,26,unguided,0.5,3,62,110,44,44,180,0.0000
band2_depth4_s0,rapid,26,unguided,1,3,62,110,44,44,180,0.0000
band2_depth4_s0,rapid,26,unguided,2,3,62,110,44,44,180,0.0000
band2_depth4_s0,rapid,26,unguided,3,3,62,110,44,44,180,0.0000
band2_depth4_s0,rapid,26,oracle,0.25,3,8,110,44,44,180,0.0000
band2_depth4_s0,rapid,26,oracle,0.5,3,8,110,44,44,180,0.0000
band2_depth4_s0,rapid,26,oracle,1,3,8,110,44,44,180,0.0000
band2_depth4_s0,rapid,26,oracle,2,3,8,110,44,44,180,0.0000
band2_depth4_s0,rapid,26,oracle,3,3,8,110,44,44,180,0.0000
band2_depth4_s1,rapid,30,unguided,0.25,9,62,6476,563,563,444,0.0000
band2_depth4_s1,rapid,30,unguided,0.5,9,62,6476,563,563,444,0.0000
band2_depth4_s1,rapid,30,unguided,1,9,62,6476,563,563,444,0.0000
band2_depth4_s1,rapid,30,unguided,2,9,62,6476,563,563,444,0.0000
band2_depth4_s1,rapid,30,unguided,3,9,62,6476,563,563,444,0.0000
band2_depth4_s1,rapid,30,oracle,0.25,9,10,6466,563,563,444,0.0000
band2_depth4_s1,rapid,30,oracle,0.5,9,10,6466,563,563,444,0.0000
band2_depth4_s1,rapid,30,oracle,1,9,10,6466,563,563,444,0.0000
band2_depth4_s1,rapid,30,oracle,2,9,10,6466,563,563,444,0.0000
band2_depth4_s1,rapid,30,oracle,3,9,10,6466,563,563,444,0.0000
band2_depth4_s2,rapid,20,unguided,0.25,3,62,75,31,31,296,0.0000
band2_depth4_s2,rapid,20,unguided,0.5,3,62,75,31,31,296,0.0000
band2_depth4_s2,rapid,20,unguided,1,3,62,75,31,31,296,0.0000
band2_depth4_s2,rapid,20,unguided,2,3,62,75,31,31,296,0.0000
band2_depth4_s2,rapid,20,unguided,3,3,62,75,31,31,296,0.0000
band2_depth4_s2,rapid,20,oracle,0.25,3,9,63,31,31,296,0.0000
band2_depth4_s2,rapid,20,oracle,0.5,3,9,63,31,31,296,0.0000
band2_depth4_s2,rapid,20,oracle,1,3,9,63,31,31,296,0.0000
band2_depth4_s2,rapid,20,oracle,2,3,9,63,31,31,296,0.0000
band2_depth4_s2,rapid,20,oracle,3,3,9,63,31,31,296,0.0000
band2_depth4_s3,classical,53,unguided,0.25,9,62,9102,732,732,1030,0.0000
band2_depth4_s3,classical,53,unguided,0.5,9,62,9102,732,732,1030,0.0000
band2_depth4_s3,classical,53,unguided,1,9,62,9102,732,732,1030,0.0000
band2_depth4_s3,classical,53,unguided,2,9,62,9102,732,732,1030,0.0000
band2_depth4_s3,classical,53,unguided,3,9,62,9102,732,732,1030,0.0000
band2_depth4_s3,classical,53,oracle,0.25,9,16,8914,732,732,1030,0.0000
band2_depth4_s3,classical,53,oracle,0.5,9,16,8914,732,732,1030,0.0000
band2_depth4_s3,classical,53,oracle,1,9,16,8914,732,732,1030,0.0000
band2_depth4_s3,classical,53,oracle,2,9,16,8914,732,732,1030,0.0000
band2_depth4_s3,classical,53,oracle,3,9,16,8914,732,732,1030,0.0000
band2_depth4_s4,rapid,15,unguided,0.25,2,62,19,18,18,228,0.0000
band2_depth4_s4,rapid,15,unguided,0.5,2,62,19,18,18,228,0.0000
band2_depth4_s4,rapid,15,unguided,1,2,62,19,18,18,228,0.0000
band2_depth4_s4,rapid,15,unguided,2,2,62,19,18,18,228,0.0000
band2_depth4_s4,rapid,15,unguided,3,2,62,19,18,18,228,0.0000
band2_depth4_s4,rapid,15,oracle,0.25,2,5,19,18,18,228,0.0000
band2_depth4_s4,rapid,15,oracle,0.5,2,5,19,18,18,228,0.0000
band2_depth4_s4,rapid,15,oracle,1,2,5,19,18,18,228,0.0000
band2_depth4_s4,rapid,15,oracle,2,2,5,19,18,18,228,0.0000
band2_depth4_s4,rapid,15,oracle,3,2,5,19,18,18,228,0.0000
band2_depth4_s5,rapid,29,unguided,0.25,5,62,234,63,63,148,0.0000
band2_depth4_s5,rapid,29,unguided,0.5,5,62,234,63,63,148,0.0000
band2_depth4_s5,rapid,29,unguided,1,5,62,234,63,63,148,0.0000
band2_depth4_s5,rapid,29,unguided,2,5,62,234,63,63,148,0.0000
band2_depth4_s5,rapid,29,unguided,3,5,62,234,63,63,148,0.0000
band2_depth4_s5,rapid,29,oracle,0.25,5,12,229,63,63,148,0.0000
band2_depth4_s5,rapid,29,oracle,0.5,5,12,229,63,63,148,0.0000
band2_depth4_s5,rapid,29,oracle,1,5,12,229,63,63,148,0.0000
band2_depth4_s5,rapid,29,oracle,2,5,12,229,63,63,148,0.0000
band2_depth4_s5,rapid,29,oracle,3,5,12,229,63,63,148,0.0000
band2_depth4_s6,rapid,24,unguided,0.25,2,62,32,34,34,166,0.0000
band2_depth4_s6,rapid,24,unguided,0.5,2,62,32,34,34,166,0.0000
band2_depth4_s6,rapid,24,unguided,1,2,62,32,34,34,166,0.0000
band2_depth4_s6,rapid,24,unguided,2,2,62,32,34,34,166,0.0000
band2_depth4_s6,rapid,24,unguided,3,2,62,32,34,34,166,0.0000
band2_depth4_s6,rapid,24,oracle,0.25,2,7,32,34,34,166,0.0000
band2_depth4_s6,rapid,24,oracle,0.5,2,7,32,34,34,166,0.0000
band2_depth4_s6,rapid,24,oracle,1,2,7,32,34,34,166,0.0000
band2_depth4_s6,rapid,24,oracle,2,2,7,32,34,34,166,0.0000
band2_depth4_s6,rapid,24,oracle,3,2,7,32,34,34,166,0.0000
band2_depth4_s7,rapid,34,unguided,0.25,6,62,1951,271,271,231,0.0000
band2_depth4_s7,rapid,34,unguided,0.5,6,62,1951,271,271,231,0.0000
band2_depth4_s7,rapid,34,unguided,1,6,62,1951,271,271,231,0.0000
band2_depth4_s7,rapid,34,unguided,2,6,62,1951,271,271,231,0.0000
band2_depth4_s7,rapid,34,unguided,3,6,62,1951,271,271,231,0.0000
band2_depth4_s7,rapid,34,oracle,0.25,6,15,1897,271,271,231,0.0000
band2_depth4_s7,rapid,34,oracle,0.5,6,15,1897,271,271,231,0.0000
band2_depth4_s7,rapid,34,oracle,1,6,15,1897,271,271,231,0.0000
band2_depth4_s7,rapid,34,oracle,2,6,15,1897,271,271,231,0.0000
band2_depth4_s7,rapid,34,oracle,3,6,15,1897,271,271,231,0.0000
band2_depth4_s8,rapid,11,unguided,0.25,3,62,58,24,24,23,0.0000
band2_depth4_s8,rapid,11,unguided,0.5,3,62,58,24,24,23,0.0000
band2_depth4_s8,rapid,11,unguided,1,3,62,58,24,24,23,0.0000
band2_depth4_s8,rapid,11,unguided,2,3,62,58,24,24,23,0.0000
band2_depth4_s8,rapid,11,unguided,3,3,62,58,24,24,23,0.0000
band2_depth4_s8,rapid,11,oracle,0.25,3,8,54,24,24,23,0.0000
band2_depth4_s8,rapid,11,oracle,0.5,3,8,54,24,24,23,0.0000
band2_depth4_s8,rapid,11,oracle,1,3,8,54,24,24,23,0.0000
band2_depth4_s8,rapid,11,oracle,2,3,8,54,24,24,23,0.0000
band2_depth4_s8,rapid,11,oracle,3,3,8,54,24,24,23,0.0000
band2_depth4_s9,rapid,20,unguided,0.25,10,62,14169,5987,5987,229,0.0000
band2_depth4_s9,rapid,20,unguided,0.5,10,62,14169,5987,5987,229,0.0000
band2_depth4_s9,rapid,20,unguided,1,10,62,14169,5987,5987,229,0.0000
band2_depth4_s9,rapid,20,unguided,2,10,62,14169,5987,5987,229,0.0000
band2_depth4_s9,rapid,20,unguided,3,10,62,14169,5987,5987,229,0.0000
band2_depth4_s9,rapid,20,oracle,0.25,10,27,14134,5987,5987,229,0.0000
band2_depth4_s9,rapid,20,oracle,0.5,10,27,14134,5987,5987,229,0.0000
band2_depth4_s9,rapid,20,oracle,1,10,27,14134,5987,5987,229,0.0000
band2_depth4_s9,rapid,20,oracle,2,10,27,14134,5987,5987,229,0.0000
band2_depth4_s9,rapid,20,oracle,3,10,27,14134,5987,5987,229,0.0000
band2_depth4_s10,blitz,8,unguided,0.25,2,62,9,8,8,97,0.0000
band2_depth4_s10,blitz,8,unguided,0.5,2,62,9,8,8,97,0.0000
band2_depth4_s10,blitz,8,unguided,1,2,62,9,8,8,97,0.0000
band2_depth4_s10,blitz,8,unguided,2,2,62,9,8,8,97,0.0000
band2_depth4_s10,blitz,8,unguided,3,2,62,9,8,8,97,0.0000
band2_depth4_s10,blitz,8,oracle,0.25,2,3,9,8,8,97,0.0000
band2_depth4_s10,blitz,8,oracle,0.5,2,3,9,8,8,97,0.0000
band2_depth4_s10,blitz,8,oracle,1,2,3,9,8,8,97,0.0000
band2_depth4_s10,blitz,8,oracle,2,2,3,9,8,8,97,0.0000
band2_depth4_s10,blitz,8,oracle,3,2,3,9,8,8,97,0.0000
band2_depth4_s11,blitz,8,unguided,0.25,2,62,9,10,10,210,0.0000
band2_depth4_s11,blitz,8,unguided,0.5,2,62,9,10,10,210,0.0000
band2_depth4_s11,blitz,8,unguided,1,2,62,9,10,10,210,0.0000
band2_depth4_s11,blitz,8,unguided,2,2,62,9,10,10,210,0.0000
band2_depth4_s11,blitz,8,unguided,3,2,62,9,10,10,210,0.0000
band2_depth4_s11,blitz,8,oracle,0.25,2,3,9,10,10,210,0.0000
band2_depth4_s11,blitz,8,oracle,0.5,2,3,9,10,10,210,0.0000
band2_depth4_s11,blitz,8,oracle,1,2,3,9,10,10,210,0.0000
band2_depth4_s11,blitz,8,oracle,2,2,3,9,10,10,210,0.0000
band2_depth4_s11,blitz,8,oracle,3,2,3,9,10,10,210,0.0000
band2_depth4_s12,rapid,20,unguided,0.25,3,62,63,28,28,157,0.0000
band2_depth4_s12,rapid,20,unguided,0.5,3,62,63,28,28,157,0.0000
band2_depth4_s12,rapid,20,unguided,1,3,62,63,28,28,157,0.0000
band2_depth4_s12,rapid,20,unguided,2,3,62,63,28,28,157,0.0000
band2_depth4_s12,rapid,20,unguided,3,3,62,63,28,28,157,0.0000
band2_depth4_s12,rapid,20,oracle,0.25,3,7,63,28,28,157,0.0000
band2_depth4_s12,rapid,20,oracle,0.5,3,7,63,28,28,157,0.0000
band2_depth4_s12,rapid,20,oracle,1,3,7,63,28,28,157,0.0000
band2_depth4_s12,rapid,20,oracle,2,3,7,63,28,28,157,0.0000
band2_depth4_s12,rapid,20,oracle,3,3,7,63,28,28,157,0.0000
band2_depth4_s13,rapid,23,unguided,0.25,2,62,35,30,30,310,0.0000
band2_depth4_s13,rapid,23,unguided,0.5,2,62,35,30,30,310,0.0000
band2_depth4_s13,rapid,23,unguided,1,2,62,35,30,30,310,0.0000
band2_depth4_s13,rapid,23,unguided,2,2,62,35,30,30,310,0.0000
band2_depth4_s13,rapid,23,unguided,3,2,62,35,30,30,310,0.0000
band2_depth4_s13,rapid,23,oracle,0.25,2,6,35,30,30,310,0.0000
band2_depth4_s13,rapid,23,oracle,0.5,2,6,35,30,30,310,0.0000
band2_depth4_s13,rapid,23,oracle,1,2,6,35,30,30,310,0.0000
band2_depth4_s13,rapid,23,oracle,2,2,6,35,30,30,310,0.0000
band2_depth4_s13,rapid,23,oracle,3,2,6,35,30,30,310,0.0000
band2_depth4_s14,rapid,15,unguided,0.25,2,62,22,20,20,32,0.0000
band2_depth4_s14,rapid,15,unguided,0.5,2,62,22,20,20,32,0.0000
band2_depth4_s14,rapid,15,unguided,1,2,62,22,20,20,32,0.0000
band2_depth4_s14,rapid,15,unguided,2,2,62,22,20,20,32,0.0000
band2_depth4_s14,rapid,15,unguided,3,2,62,22,20,20,32,0.0000
band2_depth4_s14,rapid,15,oracle,0.25,2,5,22,20,20,32,0.0000
band2_depth4_s14,rapid,15,oracle,0.5,2,5,22,20,20,32,0.0000
band2_depth4_s14,rapid,15,oracle,1,2,5,22,20,20,32,0.0000
band2_depth4_s14,rapid,15,oracle,2,2,5,22,20,20,32,0.0000
band2_depth4_s14,rapid,15,oracle,3,2,5,22,20,20,32,0.0000
band2_depth4_s15,rapid,45,unguided,0.25,3,62,136,64,64,321,0.0000
band2_depth4_s15,rapid,45,unguided,0.5,3,62,136,64,64,321,0.0000
band2_depth4_s15,rapid,45,unguided,1,3,62,136,64,64,321,0.0000
band2_depth4_s15,rapid,45,unguided,2,3,62,136,64,64,321,0.0000
band2_depth4_s15,rapid,45,unguided,3,3,62,136,64,64,321,0.0000
band2_depth4_s15,rapid,45,oracle,0.25,3,9,136,64,64,321,0.0000
band2_depth4_s15,rapid,45,oracle,0.5,3,9,136,64,64,321,0.0000
band2_depth4_s15,rapid,45,oracle,1,3,9,136,64,64,321,0.0000
band2_depth4_s15,rapid,45,oracle,2,3,9,136,64,64,321,0.0000
band2_depth4_s15,rapid,45,oracle,3,3,9,136,64,64,321,0.0000
band2_depth4_s16,rapid,22,unguided,0.25,2,62,32,30,30,128,0.0000
band2_depth4_s16,rapid,22,unguided,0.5,2,62,32,30,30,128,0.0000
band2_depth4_s16,rapid,22,unguided,1,2,62,32,30,30,128,0.0000
band2_depth4_s16,rapid,22,unguided,2,2,62,32,30,30,128,0.0000
band2_depth4_s16,rapid,22,unguided,3,2,62,32,30,30,128,0.0000
band2_depth4_s16,rapid,22,oracle,0.25,2,7,32,30,30,128,0.0000
band2_depth4_s16,rapid,22,oracle,0.5,2,7,32,30,30,128,0.0000
band2_depth4_s16,rapid,22,oracle,1,2,7,32,30,30,128,0.0000
band2_depth4_s16,rapid,22,oracle,2,2,7,32,30,30,128,0.0000
band2_depth4_s16,rapid,22,oracle,3,2,7,32,30,30,128,0.0000
band2_depth4_s17,rapid,19,unguided,0.25,2,62,27,25,25,126,0.0000
band2_depth4_s17,rapid,19,unguided,0.5,2,62,27,25,25,126,0.0000
band2_depth4_s17,rapid,19,unguided,1,2,62,27,25,25,126,0.0000
band2_depth4_s17,rapid,19,unguided,2,2,62,27,25,25,126,0.0000
band2_depth4_s17,rapid,19,unguided,3,2,62,27,25,25,126,0.0000
band2_depth4_s17,rapid,19,oracle,0.25,2,6,27,25,25,126,0.0000
band2_depth4_s17,rapid,19,oracle,0.5,2,6,27,25,25,126,0.0000
band2_depth4_s17,rapid,19,oracle,1,2,6,27,25,25,126,0.0000
band2_depth4_s17,rapid,19,oracle,2,2,6,27,25,25,126,0.0000
band2_depth4_s17,rapid,19,oracle,3,2,6,27,25,25,126,0.0000
band2_depth4_s18,rapid,32,unguided,0.25,8,62,4079,399,399,394,0.0000
band2_depth4_s18,rapid,32,unguided,0.5,8,62,4079,399,399,394,0.0000
band2_depth4_s18,rapid,32,unguided,1,8,62,4079,399,399,394,0.0000
band2_depth4_s18,rapid,32,unguided,2,8,62,4079,399,399,394,0.0000
band2_depth4_s18,rapid,32,unguided,3,8,62,4079,399,399,394,0.0000
band2_depth4_s18,rapid,32,oracle,0.25,8,13,4049,399,399,394,0.0000
band2_depth4_s18,rapid,32,oracle,0.5,8,13,4049,399,399,394,0.0000
band2_depth4_s18,rapid,32,oracle,1,8,13,4049,399,399,394,0.0000
band2_depth4_s18,rapid,32,oracle,2,8,13,4049,399,399,394,0.0000
band2_depth4_s18,rapid,32,oracle,3,8,13,4049,399,399,394,0.0000
band2_depth4_s19,rapid,35,unguided,0.25,4,62,186,57,57,161,0.0000
band2_depth4_s19,rapid,35,unguided,0.5,4,62,186,57,57,161,0.0000
band2_depth4_s19,rapid,35,unguided,1,4,62,186,57,57,161,0.0000
band2_depth4_s19,rapid,35,unguided,2,4,62,186,57,57,161,0.0000
band2_depth4_s19,rapid,35,unguided,3,4,62,186,57,57,161,0.0000
band2_depth4_s19,rapid,35,oracle,0.25,4,9,186,57,57,161,0.0000
band2_depth4_s19,rapid,35,oracle,0.5,4,9,186,57,57,161,0.0000
band2_depth4_s19,rapid,35,oracle,1,4,9,186,57,57,161,0.0000
band2_depth4_s19,rapid,35,oracle,2,4,9,186,57,57,161,0.0000
band2_depth4_s19,rapid,35,oracle,3,4,9,186,57,57,161,0.0000
band2_depth4_s20,blitz,10,unguided,0.25,3,62,24,14,14,136,0.0000
band2_depth4_s20,blitz,10,unguided,0.5,3,62,24,14,14,136,0.0000
band2_depth4_s20,blitz,10,unguided,1,3,62,24,14,14,136,0.0000
band2_depth4_s20,blitz,10,unguided,2,3,62,24,14,14,136,0.0000
band2_depth4_s20,blitz,10,unguided,3,3,62,24,14,14,136,0.0000
band2_depth4_s20,blitz,10,oracle,0.25,3,5,19,14,14,136,0.0000
band2_depth4_s20,blitz,10,oracle,0.5,3,5,19,14,14,136,0.0000
band2_depth4_s20,blitz,10,oracle,1,3,5,19,14,14,136,0.0000
band2_depth4_s20,blitz,10,oracle,2,3,5,19,14,14,136,0.0000
band2_depth4_s20,blitz,10,oracle,3,3,5,19,14,14,136,0.0000
band2_depth4_s21,rapid,16,unguided,0.25,3,62,31,18,18,171,0.0000
band2_depth4_s21,rapid,16,unguided,0.5,3,62,31,18,18,171,0.0000
band2_depth4_s21,rapid,16,unguided,1,3,62,31,18,18,171,0.0000
band2_depth4_s21,rapid,16,unguided,2,3,62,31,18,18,171,0.0000
band2_depth4_s21,rapid,16,unguided,3,3,62,31,18,18,171,0.0000
band2_depth4_s21,rapid,16,oracle,0.25,3,4,31,18,18,171,0.0000
band2_depth4_s21,rapid,16,oracle,0.5,3,4,31,18,18,171,0.0000
band2_depth4_s21,rapid,16,oracle,1,3,4,31,18,18,171,0.0000
band2_depth4_s21,rapid,16,oracle,2,3,4,31,18,18,171,0.0000
band2_depth4_s21,rapid,16,oracle,3,3,4,31,18,18,171,0.0000
band3_depth5_s0,rapid,40,unguided,0.25,3,62,115,54,54,452,0.0000
band3_depth5_s0,rapid,40,unguided,0.5,3,62,115,54,54,452,0.0000
band3_depth5_s0,rapid,40,unguided,1,3,62,115,54,54,452,0.0000
band3_depth5_s0,rapid,40,unguided,2,3,62,115,54,54,452,0.0000
band3_depth5_s0,rapid,40,unguided,3,3,62,115,54,54,452,0.0000
band3_depth5_s0,rapid,40,oracle,0.25,3,8,115,54,54,452,0.0000
band3_depth5_s0,rapid,40,oracle,0.5,3,8,115,54,54,452,0.0000
band3_depth5_s0,rapid,40,oracle,1,3,8,115,54,54,452,0.0000
band3_depth5_s0,rapid,40,oracle,2,3,8,115,54,54,452,0.0000
band3_depth5_s0,rapid,40,oracle,3,3,8,115,54,54,452,0.0000
band3_depth5_s1,rapid,14,unguided,0.25,2,62,20,17,17,264,0.0000
band3_depth5_s1,rapid,14,unguided,0.5,2,62,20,17,17,264,0.0000
band3_depth5_s1,rapid,14,unguided,1,2,62,20,17,17,264,0.0000
band3_depth5_s1,rapid,14,unguided,2,2,62,20,17,17,264,0.0000
band3_depth5_s1,rapid,14,unguided,3,2,62,20,17,17,264,0.0000
band3_depth5_s1,rapid,14,oracle,0.25,2,3,20,17,17,264,0.0000
band3_depth5_s1,rapid,14,oracle,0.5,2,3,20,17,17,264,0.0000
band3_depth5_s1,rapid,14,oracle,1,2,3,20,17,17,264,0.0000
band3_depth5_s1,rapid,14,oracle,2,2,3,20,17,17,264,0.0000
band3_depth5_s1,rapid,14,oracle,3,2,3,20,17,17,264,0.0000
band3_depth5_s2,rapid,30,unguided,0.25,3,62,81,40,40,360,0.0000
band3_depth5_s2,rapid,30,unguided,0.5,3,62,81,40,40,360,0.0000
band3_depth5_s2,rapid,30,unguided,1,3,62,81,40,40,360,0.0000
band3_depth5_s2,rapid,30,unguided,2,3,62,81,40,40,360,0.0000
band3_depth5_s2,rapid,30,unguided,3,3,62,81,40,40,360,0.0000
band3_depth5_s2,rapid,30,oracle,0.25,3,6,81,40,40,360,0.0000
band3_depth5_s2,rapid,30,oracle,0.5,3,6,81,40,40,360,0.0000
band3_depth5_s2,rapid,30,oracle,1,3,6,81,40,40,360,0.0000
band3_depth5_s2,rapid,30,oracle,2,3,6,81,40,40,360,0.0000
band3_depth5_s2,rapid,30,oracle,3,3,6,81,40,40,360,0.0000
band3_depth5_s3,rapid,41,unguided,0.25,4,62,169,64,64,576,0.0000
band3_depth5_s3,rapid,41,unguided,0.5,4,62,169,64,64,576,0.0000
band3_depth5_s3,rapid,41,unguided,1,4,62,169,64,64,576,0.0000
band3_depth5_s3,rapid,41,unguided,2,4,62,169,64,64,576,0.0000
band3_depth5_s3,rapid,41,unguided,3,4,62,169,64,64,576,0.0000
band3_depth5_s3,rapid,41,oracle,0.25,4,10,164,64,64,576,0.0000
band3_depth5_s3,rapid,41,oracle,0.5,4,10,164,64,64,576,0.0000
