family,b_label,arm,rho,model,n,dag_median,dag_p10,dag_p90,bytes_median,bytes_p10,bytes_p90,guarded_sum_arm,guarded_sum_identity,applications_median,classes_median,iterations_median,keep_rate,macs_sum,filter_ms_sum,wall_ms_sum,identity_wall_ms_sum,set
bench,B,bilinear,0.25,all,3,0.9724,0.9588,1.0126,1.0280,0.9636,1.0495,8671,2769,2107.0,4602.0,1.0,0.7266,57392800,3.5,35.3,116.5,dev
bench,B,bilinear,0.25,heldout,3,0.9904,0.5735,1.0016,1.0013,0.7364,1.0083,2742,2769,3120.0,4976.0,1.0,0.3957,159236416,15.0,82.1,116.5,dev
bench,B,bilinear,0.5,all,3,1.0063,1.0000,1.1564,1.0104,1.0000,1.2273,2781,2769,2613.0,4988.0,1.0,0.5369,128388128,14.7,74.5,116.5,dev
bench,B,bilinear,0.5,heldout,3,0.9978,0.9415,1.0010,1.0007,0.9938,1.1273,2814,2769,3137.0,4972.0,1.0,0.6228,137498848,14.1,63.2,116.5,dev
bench,B,identity,0,-,3,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,2769,2769,3153.0,4991.0,1.0,1.0000,0,0.0,116.5,116.5,dev
bench,B,per_rule,0.25,heldout,3,0.9338,0.7425,0.9724,0.9273,0.8696,1.0495,8634,2769,1977.0,2972.0,2.0,0.6303,0,0.0,33.4,116.5,dev
bench,B,per_rule,0.5,heldout,3,0.8341,0.6414,0.9462,0.9455,0.8644,1.0475,8119,2769,2225.0,3376.0,2.0,0.7173,0,0.0,34.3,116.5,dev
bench,B,uniform,0.25,-,3,0.9696,0.9398,1.0221,1.0421,0.9793,1.0455,8613,2769,1081.0,3862.0,3.0,0.2468,0,0.0,46.6,116.5,dev
bench,B,uniform,0.5,-,3,0.9037,0.8799,0.9717,1.0482,0.9803,1.0636,8404,2769,2028.0,4080.0,1.0,0.4938,0,0.0,149.1,116.5,dev
bench,B,uniform_matched,0.25,all,3,1.0020,0.9128,1.0063,0.9658,0.9636,0.9946,2862,2769,2179.0,4661.0,1.0,0.7286,0,0.0,33.4,116.5,dev
bench,B,uniform_matched,0.25,heldout,3,1.0017,0.9953,1.0537,1.0020,0.9762,1.0727,2868,2769,2225.0,4983.0,1.0,0.9196,0,0.0,34.1,116.5,dev
bench,B,uniform_matched,0.5,all,3,1.0049,0.9565,1.0442,1.0060,0.9917,1.1273,2844,2769,2923.0,4942.0,1.0,0.4972,0,0.0,268.9,116.5,dev
bench,B,uniform_matched,0.5,heldout,3,0.9960,0.7725,1.0003,0.9979,0.8909,1.0000,2772,2769,3139.0,4990.0,1.0,0.6076,0,0.0,181.5,116.5,dev
bench,B/2,bilinear,0.25,all,3,1.0000,0.9738,1.0976,1.0642,1.0000,1.0928,8836,6738,1112.0,3744.0,1.0,0.9211,30397088,1.9,12.6,20.7,dev
bench,B/2,bilinear,0.25,heldout,3,1.0000,0.6216,1.0000,1.0000,0.8351,1.0000,6738,6738,1564.0,3611.0,1.0,0.3228,134072096,13.5,66.5,20.7,dev
bench,B/2,bilinear,0.5,all,3,1.0000,1.0000,1.2534,1.0000,1.0000,1.3918,6792,6738,1576.0,3642.0,1.0,0.4864,102881344,12.4,46.8,20.7,dev
bench,B/2,bilinear,0.5,heldout,3,1.0000,0.9812,1.0000,1.0000,1.0000,1.1237,6765,6738,1576.0,3642.0,1.0,0.6515,78580608,7.9,32.3,20.7,dev
bench,B/2,identity,0,-,3,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,6738,6738,1576.0,3642.0,1.0,1.0000,0,0.0,20.7,20.7,dev
bench,B/2,per_rule,0.25,heldout,3,0.9738,0.8048,1.0000,1.0515,1.0000,1.0642,8836,6738,1112.0,2922.0,1.0,0.6060,0,0.0,18.7,20.7,dev
bench,B/2,per_rule,0.5,heldout,3,0.9196,0.6952,1.0000,1.0587,1.0000,1.0722,8653,6738,1112.0,3148.0,1.0,0.6908,0,0.0,19.6,20.7,dev
bench,B/2,uniform,0.25,-,3,0.9964,0.9713,1.1079,1.0676,0.9975,1.1856,8858,6738,774.0,2780.0,2.0,0.2475,0,0.0,24.1,20.7,dev
bench,B/2,uniform,0.5,-,3,0.9924,0.9247,0.9948,1.0775,0.9893,1.1959,8748,6738,1463.0,3520.0,1.0,0.4863,0,0.0,31.9,20.7,dev
bench,B/2,uniform_matched,0.25,all,3,1.0000,0.9978,1.0908,1.0011,1.0000,1.0928,6852,6738,1112.0,3643.0,1.0,0.9251,0,0.0,10.3,20.7,dev
bench,B/2,uniform_matched,0.25,heldout,3,1.0000,0.9992,1.1421,1.0000,1.0000,1.2165,6858,6738,1112.0,3662.0,1.0,0.8937,0,0.0,11.2,20.7,dev
bench,B/2,uniform_matched,0.5,all,3,1.0000,1.0000,1.0890,1.0000,1.0000,1.2268,6788,6738,1576.0,3642.0,1.0,0.5117,0,0.0,44.2,20.7,dev
bench,B/2,uniform_matched,0.5,heldout,3,1.0000,1.0000,1.0805,1.0000,1.0000,1.3093,6789,6738,1576.0,3642.0,1.0,0.6485,0,0.0,26.5,20.7,dev
bench,B/4,bilinear,0.25,all,3,1.0000,1.0000,1.1167,1.0000,0.9725,1.0000,8972,8883,556.0,2549.0,1.0,0.9000,15819680,0.9,8.2,10.4,dev
bench,B/4,bilinear,0.25,heldout,3,1.0000,0.8833,1.0000,1.0000,0.8440,1.0000,8856,8883,788.0,2549.0,1.0,0.5472,41977024,3.6,17.1,10.4,dev
bench,B/4,bilinear,0.5,all,3,1.0000,1.0000,1.1324,1.0000,1.0000,1.1101,8908,8883,788.0,2549.0,1.0,0.6095,40476096,3.6,16.5,10.4,dev
bench,B/4,bilinear,0.5,heldout,3,1.0000,0.9843,1.0000,1.0000,0.9174,1.0000,8859,8883,788.0,2549.0,1.0,0.7474,35930176,3.2,16.9,10.4,dev
bench,B/4,identity,0,-,3,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,8883,8883,788.0,2549.0,1.0,1.0000,0,0.0,10.4,10.4,dev
bench,B/4,per_rule,0.25,heldout,3,1.0000,0.8188,1.0000,1.0000,0.9358,1.0000,8972,8883,595.0,2549.0,1.0,0.8948,0,0.0,10.1,10.4,dev
bench,B/4,per_rule,0.5,heldout,3,1.0000,0.7073,1.0000,1.0000,0.9541,1.0000,8948,8883,721.0,2549.0,1.0,0.9256,0,0.0,10.9,10.4,dev
bench,B/4,uniform,0.25,-,3,1.0117,0.9916,1.1272,1.0013,0.9938,1.0550,9114,8883,212.0,2501.0,1.0,0.2376,0,0.0,17.7,10.4,dev
bench,B/4,uniform,0.5,-,3,0.9893,0.9111,1.0087,0.9944,0.9928,1.0367,8935,8883,544.0,2245.0,1.0,0.4739,0,0.0,17.6,10.4,dev
bench,B/4,uniform_matched,0.25,all,3,1.0000,1.0000,1.1098,1.0000,0.9725,1.0000,8970,8883,556.0,2549.0,1.0,0.8983,0,0.0,7.2,10.4,dev
bench,B/4,uniform_matched,0.25,heldout,3,1.0000,1.0000,1.1063,1.0000,0.9817,1.0000,8876,8883,788.0,2549.0,1.0,0.5266,0,0.0,16.6,10.4,dev
bench,B/4,uniform_matched,0.5,all,3,1.0000,1.0000,1.0871,1.0000,1.0000,1.2110,8965,8883,788.0,2549.0,1.0,0.5736,0,0.0,16.8,10.4,dev
bench,B/4,uniform_matched,0.5,heldout,3,1.0000,1.0000,1.0941,1.0000,0.9725,1.0000,8877,8883,788.0,2549.0,1.0,0.7463,0,0.0,19.9,10.4,dev
bench,B/8,bilinear,0.25,all,3,1.0000,1.0000,1.1848,1.0000,0.9725,1.0000,9006,8918,278.0,2199.0,1.0,0.8188,8699264,0.8,18.2,8.7,dev
bench,B/8,bilinear,0.25,heldout,3,1.0000,0.9704,1.0000,1.0000,0.8624,1.0000,8890,8918,394.0,2199.0,1.0,0.6420,20162848,1.6,12.4,8.7,dev
bench,B/8,bilinear,0.5,all,3,1.0000,1.0000,1.1922,1.0000,1.0000,1.1284,8944,8918,394.0,2199.0,1.0,0.7277,19349376,1.4,12.3,8.7,dev
bench,B/8,bilinear,0.5,heldout,3,1.0000,1.0000,1.0074,1.0000,0.8991,1.0000,8890,8918,394.0,2199.0,1.0,0.8031,18289216,1.5,10.5,8.7,dev
bench,B/8,identity,0,-,3,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,8918,8918,394.0,2199.0,1.0,1.0000,0,0.0,8.7,8.7,dev
bench,B/8,per_rule,0.25,heldout,3,1.0000,0.8688,1.0000,1.0000,0.9358,1.0000,9006,8918,394.0,2199.0,1.0,0.8475,0,0.0,9.5,8.7,dev
bench,B/8,per_rule,0.5,heldout,3,1.0000,0.7505,1.0000,1.0000,0.9541,1.0000,8982,8918,394.0,2199.0,1.0,0.8935,0,0.0,10.1,8.7,dev
bench,B/8,uniform,0.25,-,3,1.0131,1.0117,1.1959,1.0013,0.9918,1.0550,9238,8918,123.0,1855.0,1.0,0.2377,0,0.0,9.9,8.7,dev
bench,B/8,uniform,0.5,-,3,1.0087,1.0055,1.0259,0.9980,0.9944,1.0826,9030,8918,225.0,1987.0,1.0,0.4819,0,0.0,11.7,8.7,dev
bench,B/8,uniform_matched,0.25,all,3,1.0000,1.0000,1.1774,1.0000,0.9725,1.0000,9004,8918,278.0,2199.0,1.0,0.8163,0,0.0,6.9,8.7,dev
bench,B/8,uniform_matched,0.25,heldout,3,1.0000,1.0000,1.1331,1.0000,1.0000,1.1560,8942,8918,394.0,2199.0,1.0,0.6358,0,0.0,11.3,8.7,dev
bench,B/8,uniform_matched,0.5,all,3,1.0000,1.0000,1.1146,1.0000,1.0000,1.0550,8937,8918,394.0,2199.0,1.0,0.6915,0,0.0,10.4,8.7,dev
bench,B/8,uniform_matched,0.5,heldout,3,1.0000,1.0000,1.0628,1.0000,1.0000,1.0459,8926,8918,394.0,2199.0,1.0,0.8167,0,0.0,10.4,8.7,dev
bench_wide,B,bilinear,0.25,all,1,0.9588,0.9588,0.9588,1.0280,1.0280,1.0280,3091,1012,2235.0,4602.0,1.0,0.6166,32911904,2.0,16.9,15.4,dev
bench_wide,B,bilinear,0.25,heldout,1,0.9904,0.9904,0.9904,1.0083,1.0083,1.0083,1012,1012,3120.0,4981.0,1.0,0.9588,30102016,1.9,17.3,15.4,dev
bench_wide,B,bilinear,0.5,all,1,1.0063,1.0063,1.0063,1.0104,1.0104,1.0104,997,1012,2613.0,4988.0,1.0,0.8209,29729728,1.8,17.2,15.4,dev
bench_wide,B,bilinear,0.5,heldout,1,0.9978,0.9978,0.9978,0.9938,0.9938,0.9938,1015,1012,3137.0,4988.0,1.0,0.9862,29490400,1.9,17.7,15.4,dev
bench_wide,B,identity,0,-,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1012,1012,3153.0,4991.0,1.0,1.0000,0,0.0,15.4,15.4,dev
bench_wide,B,per_rule,0.25,heldout,1,0.9338,0.9338,0.9338,0.8696,0.8696,0.8696,3054,1012,3153.0,2972.0,2.0,0.6114,0,0.0,13.4,15.4,dev
bench_wide,B,per_rule,0.5,heldout,1,0.8341,0.8341,0.8341,0.8644,0.8644,0.8644,2682,1012,3153.0,3376.0,2.0,0.6986,0,0.0,13.3,15.4,dev
bench_wide,B,uniform,0.25,-,1,0.9398,0.9398,0.9398,0.9793,0.9793,0.9793,2958,1012,2273.0,3862.0,3.0,0.2481,0,0.0,25.0,15.4,dev
bench_wide,B,uniform,0.5,-,1,0.9037,0.9037,0.9037,0.9803,0.9803,0.9803,2882,1012,2028.0,4080.0,1.0,0.5087,0,0.0,14.2,15.4,dev
bench_wide,B,uniform_matched,0.25,all,1,0.9128,0.9128,0.9128,0.9658,0.9658,0.9658,1016,1012,2598.0,4661.0,1.0,0.6300,0,0.0,15.6,15.4,dev
bench_wide,B,uniform_matched,0.25,heldout,1,0.9953,0.9953,0.9953,0.9762,0.9762,0.9762,1018,1012,3099.0,4983.0,1.0,0.9538,0,0.0,16.2,15.4,dev
bench_wide,B,uniform_matched,0.5,all,1,0.9565,0.9565,0.9565,0.9917,0.9917,0.9917,1072,1012,2923.0,4942.0,1.0,0.8278,0,0.0,16.0,15.4,dev
bench_wide,B,uniform_matched,0.5,heldout,1,0.9960,0.9960,0.9960,0.9979,0.9979,0.9979,1024,1012,3139.0,4990.0,1.0,0.9849,0,0.0,15.8,15.4,dev
bench_wide,B/2,bilinear,0.25,all,1,0.9738,0.9738,0.9738,1.0642,1.0642,1.0642,3054,1072,1555.0,3744.0,1.0,0.9517,17033568,1.0,5.7,4.7,dev
bench_wide,B/2,bilinear,0.25,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1072,1072,1564.0,3611.0,1.0,0.9924,16345184,1.0,5.8,4.7,dev
bench_wide,B/2,bilinear,0.5,all,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1072,1072,1576.0,3642.0,1.0,1.0000,16345184,1.0,5.6,4.7,dev
bench_wide,B/2,bilinear,0.5,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1072,1072,1576.0,3642.0,1.0,1.0000,16345184,1.0,5.7,4.7,dev
bench_wide,B/2,identity,0,-,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1072,1072,1576.0,3642.0,1.0,1.0000,0,0.0,4.7,4.7,dev
bench_wide,B/2,per_rule,0.25,heldout,1,0.9738,0.9738,0.9738,1.0642,1.0642,1.0642,3054,1072,1245.0,2922.0,1.0,0.4240,0,0.0,10.7,4.7,dev
bench_wide,B/2,per_rule,0.5,heldout,1,0.9196,0.9196,0.9196,1.0587,1.0587,1.0587,2895,1072,1576.0,3148.0,1.0,0.5368,0,0.0,10.8,4.7,dev
bench_wide,B/2,uniform,0.25,-,1,0.9713,0.9713,0.9713,1.0676,1.0676,1.0676,3025,1072,1034.0,2780.0,2.0,0.2491,0,0.0,12.2,4.7,dev
bench_wide,B/2,uniform,0.5,-,1,0.9924,0.9924,0.9924,1.0775,1.0775,1.0775,3030,1072,1463.0,3522.0,1.0,0.5076,0,0.0,6.3,4.7,dev
bench_wide,B/2,uniform_matched,0.25,all,1,0.9978,0.9978,0.9978,1.0011,1.0011,1.0011,1072,1072,1574.0,3643.0,1.0,0.9603,0,0.0,4.9,4.7,dev
bench_wide,B/2,uniform_matched,0.25,heldout,1,0.9992,0.9992,0.9992,1.0000,1.0000,1.0000,1072,1072,1573.0,3662.0,1.0,0.9893,0,0.0,4.9,4.7,dev
bench_wide,B/2,uniform_matched,0.5,all,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1072,1072,1576.0,3642.0,1.0,1.0000,0,0.0,4.7,4.7,dev
bench_wide,B/2,uniform_matched,0.5,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1072,1072,1576.0,3642.0,1.0,1.0000,0,0.0,4.6,4.7,dev
bench_wide,B/4,bilinear,0.25,all,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3160,3160,788.0,2549.0,1.0,1.0000,8347296,0.5,3.1,2.6,dev
bench_wide,B/4,bilinear,0.25,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3160,3160,788.0,2549.0,1.0,1.0000,8347296,0.5,3.1,2.6,dev
bench_wide,B/4,bilinear,0.5,all,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3160,3160,788.0,2549.0,1.0,1.0000,8347296,0.5,3.2,2.6,dev
bench_wide,B/4,bilinear,0.5,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3160,3160,788.0,2549.0,1.0,1.0000,8347296,0.5,3.1,2.6,dev
bench_wide,B/4,identity,0,-,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3160,3160,788.0,2549.0,1.0,1.0000,0,0.0,2.6,2.6,dev
bench_wide,B/4,per_rule,0.25,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3160,3160,788.0,2549.0,1.0,1.0000,0,0.0,2.7,2.6,dev
bench_wide,B/4,per_rule,0.5,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3160,3160,788.0,2549.0,1.0,1.0000,0,0.0,2.7,2.6,dev
bench_wide,B/4,uniform,0.25,-,1,0.9916,0.9916,0.9916,0.9938,0.9938,0.9938,3109,3160,614.0,2501.0,1.0,0.2398,0,0.0,9.9,2.6,dev
bench_wide,B/4,uniform,0.5,-,1,0.9893,0.9893,0.9893,0.9928,0.9928,0.9928,3099,3160,544.0,2245.0,1.0,0.5152,0,0.0,2.7,2.6,dev
bench_wide,B/4,uniform_matched,0.25,all,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3160,3160,788.0,2549.0,1.0,1.0000,0,0.0,2.7,2.6,dev
bench_wide,B/4,uniform_matched,0.25,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3160,3160,788.0,2549.0,1.0,1.0000,0,0.0,2.6,2.6,dev
bench_wide,B/4,uniform_matched,0.5,all,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3160,3160,788.0,2549.0,1.0,1.0000,0,0.0,2.6,2.6,dev
bench_wide,B/4,uniform_matched,0.5,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3160,3160,788.0,2549.0,1.0,1.0000,0,0.0,2.7,2.6,dev
bench_wide,B/8,bilinear,0.25,all,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3194,3194,394.0,2199.0,1.0,1.0000,4171552,0.2,2.6,2.3,dev
bench_wide,B/8,bilinear,0.25,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3194,3194,394.0,2199.0,1.0,1.0000,4171552,0.2,2.6,2.3,dev
bench_wide,B/8,bilinear,0.5,all,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3194,3194,394.0,2199.0,1.0,1.0000,4171552,0.2,2.5,2.3,dev
bench_wide,B/8,bilinear,0.5,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3194,3194,394.0,2199.0,1.0,1.0000,4171552,0.2,2.6,2.3,dev
bench_wide,B/8,identity,0,-,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3194,3194,394.0,2199.0,1.0,1.0000,0,0.0,2.3,2.3,dev
bench_wide,B/8,per_rule,0.25,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3194,3194,394.0,2199.0,1.0,1.0000,0,0.0,2.3,2.3,dev
bench_wide,B/8,per_rule,0.5,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3194,3194,394.0,2199.0,1.0,1.0000,0,0.0,2.4,2.3,dev
bench_wide,B/8,uniform,0.25,-,1,1.0131,1.0131,1.0131,0.9918,0.9918,0.9918,3233,3194,123.0,1855.0,1.0,0.2490,0,0.0,2.2,2.3,dev
bench_wide,B/8,uniform,0.5,-,1,1.0055,1.0055,1.0055,0.9980,0.9980,0.9980,3194,3194,225.0,1987.0,1.0,0.5000,0,0.0,2.1,2.3,dev
bench_wide,B/8,uniform_matched,0.25,all,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3194,3194,394.0,2199.0,1.0,1.0000,0,0.0,2.3,2.3,dev
bench_wide,B/8,uniform_matched,0.25,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3194,3194,394.0,2199.0,1.0,1.0000,0,0.0,2.4,2.3,dev
bench_wide,B/8,uniform_matched,0.5,all,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3194,3194,394.0,2199.0,1.0,1.0000,0,0.0,2.3,2.3,dev
bench_wide,B/8,uniform_matched,0.5,heldout,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3194,3194,394.0,2199.0,1.0,1.0000,0,0.0,2.4,2.3,dev
cellgrid,B,bilinear,0.25,all,1,1.0514,1.0514,1.0514,0.9752,0.9752,0.9752,0,0,69.0,235.0,5.0,0.1255,5227136,0.3,2.2,17.1,dev
cellgrid,B,bilinear,0.25,heldout,1,1.0514,1.0514,1.0514,0.9752,0.9752,0.9752,0,0,53.0,227.0,5.0,0.1035,5134336,0.3,2.2,17.1,dev
cellgrid,B,bilinear,0.5,all,1,1.0257,1.0257,1.0257,1.0124,1.0124,1.0124,0,0,5392.0,4423.0,3.0,0.7490,39311456,3.7,17.9,17.1,dev
cellgrid,B,bilinear,0.5,heldout,1,1.0257,1.0257,1.0257,1.0124,1.0124,1.0124,0,0,5366.0,4441.0,3.0,0.7574,41156672,3.7,17.6,17.1,dev
cellgrid,B,identity,0,-,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0,0,6826.0,4634.0,3.0,1.0000,0,0.0,17.1,17.1,dev
cellgrid,B,per_rule,0.25,heldout,1,1.0514,1.0514,1.0514,0.9752,0.9752,0.9752,0,0,225.0,213.0,2.0,0.7305,0,0.0,1.1,17.1,dev
cellgrid,B,per_rule,0.5,heldout,1,1.0257,1.0257,1.0257,1.0062,1.0062,1.0062,0,0,4785.0,3605.0,4.0,0.5820,0,0.0,15.5,17.1,dev
cellgrid,B,uniform,0.25,-,1,1.0280,1.0280,1.0280,0.9814,0.9814,0.9814,0,0,273.0,292.0,16.0,0.2676,0,0.0,5.4,17.1,dev
cellgrid,B,uniform,0.5,-,1,0.9907,0.9907,0.9907,0.9814,0.9814,0.9814,0,0,5514.0,3832.0,6.0,0.4874,0,0.0,21.8,17.1,dev
cellgrid,B,uniform_matched,0.25,all,1,1.0561,1.0561,1.0561,0.9814,0.9814,0.9814,0,0,33.0,153.0,4.0,0.1500,0,0.0,1.2,17.1,dev
cellgrid,B,uniform_matched,0.25,heldout,1,1.0467,1.0467,1.0467,0.9876,0.9876,0.9876,0,0,35.0,152.0,6.0,0.1446,0,0.0,1.5,17.1,dev
cellgrid,B,uniform_matched,0.5,all,1,1.0023,1.0023,1.0023,1.0000,1.0000,1.0000,0,0,6550.0,4419.0,4.0,0.7586,0,0.0,20.3,17.1,dev
cellgrid,B,uniform_matched,0.5,heldout,1,1.0117,1.0117,1.0117,1.0062,1.0062,1.0062,0,0,6530.0,4415.0,4.0,0.7529,0,0.0,20.9,17.1,dev
cellgrid,B/2,bilinear,0.25,all,1,1.0490,1.0490,1.0490,0.9752,0.9752,0.9752,0,0,69.0,235.0,5.0,0.1255,5227136,0.3,2.2,7.4,dev
cellgrid,B/2,bilinear,0.25,heldout,1,1.0490,1.0490,1.0490,0.9752,0.9752,0.9752,0,0,53.0,227.0,5.0,0.1035,5134336,0.3,2.2,7.4,dev
cellgrid,B/2,bilinear,0.5,all,1,1.0233,1.0233,1.0233,1.0124,1.0124,1.0124,0,0,3129.0,3050.0,3.0,0.6528,27954048,2.7,10.6,7.4,dev
cellgrid,B/2,bilinear,0.5,heldout,1,1.0233,1.0233,1.0233,1.0124,1.0124,1.0124,0,0,3351.0,3084.0,3.0,0.6609,30264832,2.8,10.7,7.4,dev
cellgrid,B/2,identity,0,-,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0,0,3413.0,2689.0,3.0,1.0000,0,0.0,7.4,7.4,dev
cellgrid,B/2,per_rule,0.25,heldout,1,1.0490,1.0490,1.0490,0.9752,0.9752,0.9752,0,0,225.0,213.0,2.0,0.7305,0,0.0,1.1,7.4,dev
cellgrid,B/2,per_rule,0.5,heldout,1,1.0233,1.0233,1.0233,1.0062,1.0062,1.0062,0,0,3413.0,2676.0,4.0,0.7197,0,0.0,9.3,7.4,dev
cellgrid,B/2,uniform,0.25,-,1,1.0256,1.0256,1.0256,0.9814,0.9814,0.9814,0,0,273.0,292.0,16.0,0.2676,0,0.0,5.4,7.4,dev
cellgrid,B/2,uniform,0.5,-,1,0.9883,0.9883,0.9883,0.9814,0.9814,0.9814,0,0,3281.0,2440.0,6.0,0.4877,0,0.0,12.7,7.4,dev
cellgrid,B/2,uniform_matched,0.25,all,1,1.0536,1.0536,1.0536,0.9814,0.9814,0.9814,0,0,33.0,153.0,4.0,0.1500,0,0.0,1.4,7.4,dev
cellgrid,B/2,uniform_matched,0.25,heldout,1,1.0443,1.0443,1.0443,0.9876,0.9876,0.9876,0,0,35.0,152.0,6.0,0.1446,0,0.0,1.5,7.4,dev
cellgrid,B/2,uniform_matched,0.5,all,1,1.0093,1.0093,1.0093,0.9938,0.9938,0.9938,0,0,3345.0,2631.0,4.0,0.6528,0,0.0,9.6,7.4,dev
cellgrid,B/2,uniform_matched,0.5,heldout,1,1.0186,1.0186,1.0186,0.9938,0.9938,0.9938,0,0,3324.0,2570.0,4.0,0.6607,0,0.0,8.6,7.4,dev
cellgrid,B/4,bilinear,0.25,all,1,1.0297,1.0297,1.0297,0.9752,0.9752,0.9752,0,0,69.0,235.0,5.0,0.1255,5227136,0.3,2.2,5.4,dev
cellgrid,B/4,bilinear,0.25,heldout,1,1.0297,1.0297,1.0297,0.9752,0.9752,0.9752,0,0,53.0,227.0,5.0,0.1035,5134336,0.3,2.2,5.4,dev
cellgrid,B/4,bilinear,0.5,all,1,1.0046,1.0046,1.0046,1.0124,1.0124,1.0124,0,0,1630.0,1602.0,3.0,0.7893,13512800,1.3,6.7,5.4,dev
cellgrid,B/4,bilinear,0.5,heldout,1,1.0046,1.0046,1.0046,1.0124,1.0124,1.0124,0,0,1533.0,1488.0,3.0,0.6881,14457472,1.2,6.4,5.4,dev
cellgrid,B/4,identity,0,-,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0,0,1706.0,1581.0,2.0,1.0000,0,0.0,5.4,5.4,dev
cellgrid,B/4,per_rule,0.25,heldout,1,1.0297,1.0297,1.0297,0.9752,0.9752,0.9752,0,0,225.0,213.0,2.0,0.7305,0,0.0,1.1,5.4,dev
cellgrid,B/4,per_rule,0.5,heldout,1,1.0046,1.0046,1.0046,1.0062,1.0062,1.0062,0,0,1481.0,1389.0,3.0,0.5514,0,0.0,5.1,5.4,dev
cellgrid,B/4,uniform,0.25,-,1,1.0069,1.0069,1.0069,0.9814,0.9814,0.9814,0,0,273.0,292.0,16.0,0.2676,0,0.0,6.4,5.4,dev
cellgrid,B/4,uniform,0.5,-,1,0.9794,0.9794,0.9794,0.9814,0.9814,0.9814,0,0,1600.0,1334.0,5.0,0.4883,0,0.0,7.1,5.4,dev
cellgrid,B/4,uniform_matched,0.25,all,1,1.0343,1.0343,1.0343,0.9814,0.9814,0.9814,0,0,33.0,153.0,4.0,0.1500,0,0.0,1.2,5.4,dev
cellgrid,B/4,uniform_matched,0.25,heldout,1,1.0252,1.0252,1.0252,0.9876,0.9876,0.9876,0,0,35.0,152.0,6.0,0.1446,0,0.0,1.5,5.4,dev
cellgrid,B/4,uniform_matched,0.5,all,1,0.9931,0.9931,0.9931,1.0062,1.0062,1.0062,0,0,1683.0,1430.0,3.0,0.7916,0,0.0,4.8,5.4,dev
cellgrid,B/4,uniform_matched,0.5,heldout,1,0.9817,0.9817,0.9817,0.9938,0.9938,0.9938,0,0,1685.0,1493.0,3.0,0.6894,0,0.0,7.1,5.4,dev
cellgrid,B/8,bilinear,0.25,all,1,1.0274,1.0274,1.0274,0.9691,0.9691,0.9691,0,0,69.0,235.0,5.0,0.1255,5227136,0.3,2.2,2.5,dev
cellgrid,B/8,bilinear,0.25,heldout,1,1.0274,1.0274,1.0274,0.9691,0.9691,0.9691,0,0,53.0,227.0,5.0,0.1035,5134336,0.3,2.2,2.5,dev
cellgrid,B/8,bilinear,0.5,all,1,1.0023,1.0023,1.0023,1.0062,1.0062,1.0062,0,0,823.0,1031.0,2.0,0.7022,8120256,0.6,3.2,2.5,dev
cellgrid,B/8,bilinear,0.5,heldout,1,1.0023,1.0023,1.0023,1.0062,1.0062,1.0062,0,0,853.0,1045.0,2.0,0.6918,8749376,0.7,4.7,2.5,dev
